TicketId,SeatId,GameId,CustomerId,SalesChannelId,PricePaid,Discount,SaleDate,Fees,IsRenewal,OrderId
30029,77,1015,4999,4,111.15,0.0,2023-10-27,7.78,0,530029
30030,2492,1015,1347,3,121.78,1.45,2023-11-19,8.52,0,530030
30031,1540,1015,5938,4,86.78,0.0,2023-08-27,6.07,0,530031
30032,1951,1015,4809,3,126.4,0.0,2023-11-17,8.85,0,530032
30033,3038,1015,1583,2,87.24,0.0,2023-09-30,6.11,0,530033
30034,1757,1015,1772,1,102.88,8.31,2023-09-29,7.2,0,530034
30035,1486,1015,4010,1,129.61,0.0,2023-10-18,9.07,0,530035
30036,431,1015,1502,1,161.73,0.0,2023-09-30,11.32,0,530036
30037,6112,1015,5616,4,48.8,1.3,2023-08-29,3.42,1,530037
30038,347,1015,677,1,147.18,1.06,2023-08-31,10.3,0,530038
30039,3851,1015,4081,2,95.51,0.0,2023-10-07,6.69,0,530039
30040,1620,1015,1371,2,138.86,0.0,2023-09-20,9.72,0,530040
30041,5948,1015,1113,1,38.78,3.58,2023-10-05,2.71,0,530041
30042,5751,1015,2575,2,44.1,8.69,2023-10-20,3.09,0,530042
30043,1444,1015,4461,1,134.17,0.0,2023-11-01,9.39,0,530043
30044,733,1015,2351,2,133.16,0.32,2023-11-06,9.32,1,530044
30045,6153,1015,1096,3,47.28,0.0,2023-10-21,3.31,0,530045
30046,4067,1015,965,3,96.12,2.56,2023-10-18,6.73,0,530046
30047,4811,1015,5653,1,52.72,0.0,2023-09-12,3.69,0,530047
30048,805,1015,4716,1,111.08,8.04,2023-10-31,7.78,1,530048
30049,186,1015,285,4,125.35,0.0,2023-09-26,8.77,0,530049
30050,3023,1015,4945,1,81.46,0.0,2023-08-29,5.7,0,530050
30051,5290,1015,1448,3,42.94,1.41,2023-10-08,3.01,0,530051
30052,39,1015,143,1,116.37,0.0,2023-10-25,8.15,0,530052
30053,1379,1015,4395,1,117.01,2.41,2023-09-17,8.19,0,530053
30054,4006,1015,3813,2,88.89,0.0,2023-10-03,6.22,0,530054
30055,6298,1015,1003,2,58.61,0.0,2023-11-10,4.1,0,530055
30056,5847,1015,3864,1,37.11,0.0,2023-11-11,2.6,0,530056
30057,2063,1015,1126,4,98.39,0.0,2023-10-18,6.89,0,530057
30058,4448,1015,1018,4,72.09,8.8,2023-11-14,5.05,1,530058
30059,3686,1015,4883,1,83.36,0.0,2023-09-21,5.84,0,530059
30060,1465,1015,4005,1,129.86,8.12,2023-09-03,9.09,0,530060
30061,6081,1015,4084,1,42.9,0.0,2023-11-04,3.0,0,530061
30062,1592,1015,5045,2,107.29,2.25,2023-09-25,7.51,0,530062
30063,6074,1015,39,1,46.82,2.88,2023-09-29,3.28,0,530063
30064,1264,1015,3313,4,95.66,4.82,2023-09-17,6.7,0,530064
30065,934,1015,354,1,141.98,3.87,2023-10-08,9.94,0,530065
30066,2486,1015,4189,1,127.83,0.0,2023-09-24,8.95,0,530066
30067,4062,1015,1961,3,94.58,0.0,2023-11-07,6.62,1,530067
30068,6067,1015,1803,4,53.36,8.52,2023-11-02,3.73,0,530068
30069,3556,1015,1286,1,69.97,0.0,2023-11-21,4.9,0,530069
30070,439,1015,1048,2,130.21,12.29,2023-11-10,9.11,0,530070
30071,5689,1015,5710,2,48.02,6.43,2023-10-14,3.36,0,530071
30072,612,1015,5781,2,129.73,1.39,2023-09-09,9.08,0,530072
30073,5679,1015,1982,1,43.22,4.56,2023-11-04,3.03,1,530073
30074,3078,1015,286,1,78.42,9.98,2023-09-23,5.49,1,530074
30075,3103,1015,1955,4,79.08,2.02,2023-10-10,5.54,0,530075
30076,89,1015,4161,3,139.69,0.16,2023-10-27,9.78,0,530076
30077,1149,1015,1655,4,118.17,6.96,2023-11-14,8.27,0,530077
30078,6318,1015,368,1,44.28,0.0,2023-11-16,3.1,0,530078
30079,2071,1015,4488,1,114.73,2.68,2023-11-10,8.03,0,530079
30080,5203,1015,2720,1,60.1,0.0,2023-09-03,4.21,0,530080
30081,1457,1015,4824,1,111.88,5.94,2023-11-06,7.83,0,530081
30082,1578,1015,1077,4,122.19,0.0,2023-11-20,8.55,1,530082
30083,1850,1015,248,2,124.47,0.58,2023-10-17,8.71,0,530083
30084,4724,1015,5158,1,43.94,4.54,2023-11-13,3.08,0,530084
30085,4639,1015,3742,2,58.61,1.95,2023-09-26,4.1,0,530085
30086,22,1015,1317,1,117.57,8.31,2023-09-28,8.23,0,530086
30087,3224,1015,2378,2,89.56,0.0,2023-11-12,6.27,1,530087
30088,3892,1015,597,1,90.08,0.0,2023-11-14,6.31,0,530088
30089,5390,1015,1352,1,29.4,0.0,2023-08-30,2.06,1,530089
30090,4329,1015,1055,1,93.43,2.98,2023-09-21,6.54,0,530090
30091,12,1015,2876,3,119.53,2.63,2023-10-04,8.37,0,530091
30092,226,1015,4010,1,152.39,0.94,2023-10-20,10.67,0,530092
30093,4709,1015,3345,3,53.49,0.0,2023-09-14,3.74,0,530093
30094,2612,1015,3326,1,56.79,0.0,2023-11-21,3.98,0,530094
30095,448,1015,98,2,86.57,0.0,2023-10-15,6.06,1,530095
30096,5634,1015,4964,4,52.2,4.0,2023-09-03,3.65,0,530096
30097,3934,1015,1944,2,77.12,4.02,2023-11-07,5.4,0,530097
30098,130,1015,5818,2,121.99,1.32,2023-09-18,8.54,0,530098
30099,5588,1015,657,1,35.68,0.0,2023-09-02,2.5,0,530099
30100,1081,1015,3413,2,148.25,5.53,2023-11-14,10.38,1,530100
30101,480,1015,2307,3,119.25,0.0,2023-09-17,8.35,0,530101
30102,3831,1015,1778,1,83.47,4.35,2023-11-10,5.84,1,530102
30103,4129,1015,224,1,87.18,10.34,2023-09-16,6.1,0,530103
30104,2013,1015,1777,1,89.3,0.0,2023-10-11,6.25,0,530104
30105,1194,1015,4362,2,91.16,3.88,2023-10-19,6.38,0,530105
30106,3936,1015,1654,1,63.33,0.0,2023-09-15,4.43,1,530106
30107,3461,1015,5120,1,62.0,1.76,2023-09-03,4.34,0,530107
30108,3658,1015,1238,4,112.21,1.23,2023-09-16,7.85,1,530108
30109,4097,1015,3096,3,89.98,10.35,2023-10-16,6.3,0,530109
30110,2031,1015,1040,1,119.1,0.67,2023-11-16,8.34,0,530110
30111,4638,1015,5135,4,43.79,1.25,2023-10-27,3.07,1,530111
30112,570,1015,1092,2,129.72,0.0,2023-09-07,9.08,0,530112
30113,6197,1015,5217,1,51.6,0.0,2023-09-13,3.61,0,530113
30114,2714,1015,1446,2,99.28,0.76,2023-10-21,6.95,0,530114
30115,2621,1015,1876,1,97.3,0.0,2023-10-19,6.81,0,530115
30116,6381,1015,776,1,48.89,0.0,2023-10-09,3.42,0,530116
30117,4631,1015,2322,2,48.41,2.09,2023-09-24,3.39,0,530117
30118,3201,1015,5445,1,94.77,3.9,2023-09-17,6.63,0,530118
30119,3692,1015,3548,1,92.86,2.67,2023-11-11,6.5,0,530119
30120,2787,1015,177,2,98.72,0.0,2023-11-21,6.91,0,530120
30121,2964,1015,5471,1,74.5,2.55,2023-09-14,5.21,1,530121
30122,1877,1015,5043,1,112.05,2.98,2023-11-01,7.84,1,530122
30123,3867,1015,4033,4,83.41,0.0,2023-09-01,5.84,0,530123
30124,1898,1015,2588,1,118.01,3.45,2023-09-11,8.26,0,530124
30125,4077,1015,4971,2,98.17,5.96,2023-11-03,6.87,1,530125
30126,5090,1015,2079,2,45.03,0.0,2023-09-16,3.15,0,530126
30127,4594,1015,1589,4,57.07,0.0,2023-10-03,4.0,0,530127
30128,5036,1015,5278,3,54.59,0.0,2023-08-30,3.82,1,530128
30129,1270,1015,4874,1,108.44,1.89,2023-10-08,7.59,0,530129
30130,2170,1015,5619,2,121.59,0.0,2023-08-24,8.51,0,530130
30131,698,1015,2804,2,103.42,4.97,2023-09-14,7.24,0,530131
30132,2401,1015,3304,4,108.64,0.0,2023-09-24,7.61,0,530132
30133,3589,1015,3756,1,76.56,0.0,2023-10-10,5.36,0,530133
30134,5449,1015,37,2,47.23,0.17,2023-10-31,3.31,0,530134
30135,2629,1015,1211,1,61.15,11.97,2023-10-01,4.28,0,530135
30136,1697,1015,1924,1,110.2,0.0,2023-09-05,7.71,0,530136
30137,6138,1015,606,1,49.95,0.4,2023-10-05,3.5,1,530137
30138,5295,1015,880,1,52.39,4.79,2023-10-26,3.67,0,530138
30139,4204,1015,5819,1,105.3,0.0,2023-09-29,7.37,1,530139
30140,2656,1015,2970,3,93.71,0.0,2023-10-27,6.56,0,530140
30141,573,1015,5124,2,109.02,7.21,2023-09-25,7.63,0,530141
30142,1268,1015,3397,1,126.82,0.0,2023-10-19,8.88,0,530142
30143,4504,1015,449,4,34.39,0.0,2023-09-17,2.41,0,530143
30144,5636,1015,4832,3,38.17,2.25,2023-09-07,2.67,0,530144
30145,4031,1015,3656,1,72.7,0.0,2023-09-23,5.09,0,530145
30146,3426,1015,5803,1,91.15,0.0,2023-10-15,6.38,0,530146
30147,2522,1015,5274,2,100.97,2.17,2023-09-29,7.07,0,530147
30148,5175,1015,2953,1,48.53,0.0,2023-08-30,3.4,0,530148
30149,5123,1015,5209,2,49.12,0.0,2023-09-20,3.44,1,530149
30150,249,1015,1300,1,120.99,0.0,2023-09-26,8.47,0,530150
30151,3786,1015,877,1,62.93,0.27,2023-10-10,4.41,0,530151
30152,1274,1015,1910,2,124.42,8.23,2023-10-12,8.71,0,530152
30153,2526,1015,2177,1,102.84,9.05,2023-10-19,7.2,0,530153
30154,1791,1015,2342,4,103.96,0.0,2023-10-23,7.28,0,530154
30155,1084,1015,618,1,153.11,1.81,2023-10-19,10.72,1,530155
30156,1224,1015,4801,1,104.65,0.0,2023-09-06,7.33,0,530156
30157,2172,1015,5879,1,142.72,0.0,2023-10-29,9.99,0,530157
30158,29,1015,2152,2,131.47,2.0,2023-10-28,9.2,0,530158
30159,2953,1015,4708,1,75.84,2.85,2023-09-28,5.31,0,530159
30160,4475,1015,638,1,88.92,4.32,2023-10-09,6.22,0,530160
30161,4872,1015,3380,1,39.81,5.63,2023-09-17,2.79,1,530161
30162,4875,1015,1293,1,53.24,0.0,2023-10-31,3.73,0,530162
30163,3762,1015,3002,1,90.35,2.69,2023-09-21,6.32,0,530163
30164,2129,1015,5117,3,151.9,1.3,2023-09-06,10.63,1,530164
30165,895,1015,3835,1,153.99,0.0,2023-11-12,10.78,0,530165
30166,1614,1015,1290,4,142.12,5.69,2023-10-03,9.95,0,530166
30167,72,1015,1228,1,104.02,0.0,2023-10-08,7.28,1,530167
30168,1406,1015,2114,1,124.38,1.56,2023-10-21,8.71,0,530168
30169,4906,1015,4629,2,42.15,0.0,2023-09-13,2.95,0,530169
30170,3628,1015,3592,2,79.1,6.22,2023-10-22,5.54,0,530170
30171,5702,1015,2205,1,49.57,0.0,2023-09-02,3.47,0,530171
30172,1972,1015,1173,1,103.58,0.0,2023-10-13,7.25,0,530172
30173,5859,1015,5580,1,31.56,2.06,2023-09-20,2.21,0,530173
30174,1302,1015,1769,3,94.04,1.88,2023-11-18,6.58,0,530174
30175,1741,1015,1976,1,110.94,0.0,2023-09-25,7.77,0,530175
30176,3139,1015,2849,1,92.14,0.0,2023-09-16,6.45,1,530176
30177,4484,1015,4400,1,54.45,4.96,2023-09-20,3.81,0,530177
30178,5698,1015,3768,1,47.39,0.0,2023-10-15,3.32,0,530178
30179,1479,1015,5889,3,106.53,9.34,2023-10-18,7.46,0,530179
30180,4295,1015,933,4,89.2,0.0,2023-11-04,6.24,0,530180
30181,558,1015,3863,1,108.75,0.0,2023-11-12,7.61,1,530181
30182,310,1015,4312,1,111.52,5.17,2023-11-10,7.81,0,530182
30183,6190,1015,440,1,46.63,0.0,2023-09-22,3.26,1,530183
30184,4288,1015,4913,1,64.41,0.0,2023-09-22,4.51,0,530184
30185,2958,1015,439,1,96.36,0.0,2023-08-29,6.75,0,530185
30186,2879,1015,209,1,66.57,2.81,2023-11-16,4.66,0,530186
30187,579,1015,51,1,121.22,0.0,2023-10-24,8.49,0,530187
30188,3282,1015,1119,3,69.17,0.0,2023-11-10,4.84,0,530188
30189,1747,1015,643,2,105.41,0.0,2023-10-24,7.38,0,530189
30190,3541,1015,3902,2,74.83,0.0,2023-10-09,5.24,0,530190
30191,1010,1015,1139,2,130.83,5.36,2023-11-05,9.16,0,530191
30192,1571,1015,1561,4,130.6,2.52,2023-10-22,9.14,0,530192
30193,1339,1015,3279,1,113.51,13.48,2023-09-16,7.95,0,530193
30194,6296,1015,5210,3,41.61,0.0,2023-09-02,2.91,0,530194
30195,4531,1015,4592,1,42.07,1.48,2023-09-10,2.94,0,530195
30196,3233,1015,1907,2,93.9,0.06,2023-11-16,6.57,0,530196
30197,3901,1015,4637,2,101.0,0.0,2023-11-18,7.07,0,530197
30198,2508,1015,2931,1,97.87,3.59,2023-08-24,6.85,0,530198
30199,1701,1015,1992,2,137.53,0.0,2023-09-13,9.63,0,530199
30200,2251,1015,3997,1,85.81,4.56,2023-10-21,6.01,0,530200
30201,2957,1015,2017,1,100.93,0.0,2023-09-10,7.06,0,530201
30202,1135,1015,5157,1,91.17,0.0,2023-08-31,6.38,0,530202
30203,4625,1015,376,1,45.56,0.0,2023-09-17,3.19,0,530203
30204,2348,1015,4574,3,114.33,0.07,2023-10-03,8.0,1,530204
30205,1738,1015,3922,4,117.66,4.48,2023-10-25,8.24,0,530205
30206,1714,1015,4548,4,115.02,0.0,2023-10-28,8.05,1,530206
30207,3117,1015,4347,2,92.03,0.0,2023-10-09,6.44,0,530207
30208,6221,1015,255,3,54.51,0.0,2023-11-01,3.82,0,530208
30209,114,1015,4135,1,76.57,3.74,2023-09-29,5.36,0,530209
30210,2259,1015,3950,1,101.66,4.36,2023-10-13,7.12,1,530210
30211,1387,1015,470,2,138.37,1.53,2023-10-20,9.69,0,530211
30212,3430,1015,3951,1,105.66,0.0,2023-10-11,7.4,1,530212
30213,4684,1015,2460,1,49.72,0.0,2023-09-07,3.48,0,530213
30214,2262,1015,255,2,125.42,2.1,2023-10-27,8.78,0,530214
30215,4839,1015,4293,4,47.58,0.24,2023-09-25,3.33,0,530215
30216,5854,1015,3747,3,50.05,5.82,2023-10-28,3.5,0,530216
30217,3536,1015,16,2,87.55,0.79,2023-09-24,6.13,1,530217
30218,5839,1015,5404,1,42.68,0.0,2023-09-25,2.99,0,530218
30219,1396,1015,2238,1,110.41,3.29,2023-09-04,7.73,0,530219
30220,1143,1015,762,3,106.62,3.28,2023-10-04,7.46,1,530220
30221,2927,1015,2474,2,73.65,8.1,2023-08-28,5.16,0,530221
30222,1011,1015,5925,2,134.36,0.0,2023-11-12,9.41,0,530222
30223,906,1015,3289,1,138.62,9.05,2023-11-15,9.7,0,530223
30224,5428,1015,864,4,49.85,0.0,2023-09-29,3.49,1,530224
30225,3256,1015,5331,3,79.01,0.0,2023-09-28,5.53,0,530225
30226,183,1015,4636,1,143.06,0.0,2023-11-11,10.01,0,530226
30227,269,1015,399,2,117.84,0.0,2023-11-09,8.25,1,530227
30228,552,1015,136,2,124.99,0.0,2023-09-22,8.75,0,530228
30229,3983,1015,3422,1,67.33,2.69,2023-09-17,4.71,0,530229
30230,2436,1015,4531,1,107.1,12.51,2023-10-04,7.5,0,530230
30231,4546,1015,4311,2,51.65,0.0,2023-10-15,3.62,0,530231
30232,3236,1015,750,1,97.35,0.0,2023-10-07,6.81,0,530232
30233,4538,1015,3036,1,40.31,0.0,2023-09-21,2.82,0,530233
30234,5152,1015,1273,3,35.16,9.78,2023-10-12,2.46,0,530234
30235,2559,1015,1076,2,61.63,4.59,2023-10-17,4.31,1,530235
30236,2821,1015,5328,4,66.16,0.0,2023-10-27,4.63,1,530236
30237,5964,1015,5355,4,53.2,0.3,2023-11-16,3.72,0,530237
30238,3126,1015,573,1,74.73,1.59,2023-11-02,5.23,0,530238
30239,1872,1015,3072,4,68.64,0.0,2023-11-04,4.8,0,530239
30240,2020,1015,166,4,118.84,2.7,2023-09-08,8.32,0,530240
30241,4176,1015,4654,3,100.3,1.08,2023-10-23,7.02,1,530241
30242,880,1015,1188,1,153.47,0.93,2023-10-04,10.74,0,530242
30243,237,1015,4738,1,153.29,0.0,2023-09-06,10.73,0,530243
30244,5506,1015,4693,1,44.14,14.63,2023-10-26,3.09,0,530244
30245,4009,1015,1888,2,90.74,0.0,2023-11-02,6.35,0,530245
30246,4968,1015,2777,3,46.42,0.0,2023-10-20,3.25,0,530246
30247,1442,1015,5969,2,138.98,4.5,2023-11-07,9.73,0,530247
30248,5478,1015,5358,2,51.65,9.53,2023-11-06,3.62,0,530248
30249,1772,1015,5067,1,108.94,0.0,2023-09-16,7.63,0,530249
30250,5205,1015,2493,1,48.78,7.31,2023-10-20,3.41,0,530250
30251,6036,1015,815,1,33.16,1.58,2023-09-15,2.32,0,530251
30252,683,1015,4057,1,131.78,4.53,2023-10-07,9.22,0,530252
30253,768,1015,5020,4,128.83,0.0,2023-09-09,9.02,0,530253
30254,2897,1015,2030,4,87.78,0.0,2023-09-18,6.14,0,530254
30255,3527,1015,2548,2,87.8,0.0,2023-09-20,6.15,1,530255
30256,4070,1015,4791,1,92.34,4.73,2023-10-23,6.46,0,530256
30257,3480,1015,1728,1,97.71,0.0,2023-09-16,6.84,0,530257
30258,2891,1015,1704,3,100.36,0.0,2023-10-24,7.03,0,530258
30259,2125,1015,5648,2,122.83,1.93,2023-08-27,8.6,0,530259
30260,5011,1015,100,1,53.19,4.74,2023-10-29,3.72,0,530260
30261,110,1015,1495,4,138.66,0.0,2023-08-30,9.71,0,530261
30262,1535,1015,4682,1,127.13,0.0,2023-10-11,8.9,0,530262
30263,3503,1015,2348,3,88.0,0.0,2023-09-23,6.16,0,530263
30264,5517,1015,5047,4,41.0,4.73,2023-11-18,2.87,0,530264
30265,5549,1015,142,2,46.24,2.5,2023-09-18,3.24,0,530265
30266,3059,1015,5477,1,69.36,0.89,2023-09-30,4.86,0,530266
30267,328,1015,5325,1,119.18,1.55,2023-11-12,8.34,0,530267
30268,3630,1015,3010,3,87.36,7.3,2023-10-28,6.12,0,530268
30269,2325,1015,5082,2,114.36,0.0,2023-10-24,8.01,0,530269
30270,432,1015,1927,1,114.61,5.29,2023-10-10,8.02,0,530270
30271,4362,1015,4705,4,69.49,0.27,2023-09-29,4.86,0,530271
30272,4433,1015,5966,1,97.97,0.0,2023-11-19,6.86,1,530272
30273,5899,1015,4295,1,36.16,2.33,2023-10-20,2.53,0,530273
30274,4304,1015,3913,3,86.13,0.0,2023-11-10,6.03,0,530274
30275,4383,1015,3489,2,73.1,12.27,2023-11-01,5.12,0,530275
30276,3469,1015,1703,1,72.46,3.68,2023-10-30,5.07,0,530276
30277,5828,1015,4022,1,32.23,0.0,2023-10-31,2.26,0,530277
30278,236,1015,4855,1,131.09,4.87,2023-09-01,9.18,1,530278
30279,3764,1015,2406,2,55.83,0.0,2023-11-06,3.91,0,530279
30280,528,1015,4627,2,97.76,0.1,2023-11-11,6.84,0,530280
30281,6082,1015,704,1,34.98,0.0,2023-11-11,2.45,0,530281
30282,773,1015,202,3,146.83,0.0,2023-11-10,10.28,0,530282
30283,1073,1015,446,2,102.47,6.41,2023-11-06,7.17,0,530283
30284,2579,1015,4731,4,87.88,1.52,2023-09-23,6.15,0,530284
30285,4372,1015,2114,2,81.45,0.0,2023-11-10,5.7,0,530285
30286,4812,1015,3954,2,52.7,0.0,2023-09-26,3.69,0,530286
30287,2776,1015,4766,1,93.46,13.15,2023-10-24,6.54,0,530287
30288,1619,1015,263,1,129.91,0.0,2023-11-16,9.09,0,530288
30289,5963,1015,3481,2,51.69,2.36,2023-09-02,3.62,0,530289
30290,6216,1015,871,1,46.57,0.0,2023-08-29,3.26,0,530290
30291,4935,1015,4204,4,39.8,0.0,2023-11-13,2.79,1,530291
30292,3231,1015,2509,3,100.62,0.0,2023-09-03,7.04,0,530292
30293,4269,1015,4933,2,74.48,0.0,2023-11-04,5.21,0,530293
30294,4773,1015,257,1,44.44,2.86,2023-10-03,3.11,0,530294
30295,1120,1015,2515,3,175.7,0.0,2023-10-17,12.3,0,530295
30296,1549,1015,4278,4,115.24,0.0,2023-09-14,8.07,0,530296
30297,4374,1015,1747,1,88.48,0.0,2023-10-05,6.19,0,530297
30298,3494,1015,613,1,77.69,0.0,2023-10-16,5.44,0,530298
30299,5062,1015,2680,1,37.66,0.0,2023-10-12,2.64,0,530299
30300,996,1015,729,3,151.27,0.0,2023-09-14,10.59,0,530300
30301,849,1015,1114,1,127.22,1.38,2023-09-20,8.91,1,530301
30302,4816,1015,3854,2,42.63,0.0,2023-09-01,2.98,0,530302
30303,5140,1015,2151,4,44.42,0.0,2023-10-23,3.11,0,530303
30304,4154,1015,867,1,92.28,0.0,2023-09-22,6.46,0,530304
30305,5151,1015,1162,2,30.09,1.03,2023-09-13,2.11,0,530305
30306,4544,1015,484,1,34.17,0.0,2023-11-19,2.39,0,530306
30307,675,1015,5897,1,116.51,6.09,2023-11-07,8.16,0,530307
30308,994,1015,489,4,150.88,0.0,2023-10-05,10.56,1,530308
30309,1821,1015,4371,1,124.75,4.9,2023-11-14,8.73,0,530309
30310,739,1015,2960,1,92.4,2.37,2023-10-06,6.47,0,530310
30311,3540,1015,1657,4,94.53,4.5,2023-10-22,6.62,0,530311
30312,1423,1015,674,1,107.77,4.71,2023-09-30,7.54,1,530312
30313,5357,1015,6,1,47.74,1.27,2023-11-05,3.34,0,530313
30314,3595,1015,2539,2,84.31,9.14,2023-10-22,5.9,0,530314
30315,3996,1015,2122,1,77.51,0.0,2023-09-19,5.43,0,530315
30316,3918,1015,2443,4,117.6,0.0,2023-11-04,8.23,0,530316
30317,1362,1015,1643,2,115.14,0.0,2023-09-24,8.06,0,530317
30318,1500,1015,5599,2,117.26,3.66,2023-10-09,8.21,0,530318
30319,1852,1015,5689,4,112.2,0.0,2023-09-15,7.85,0,530319
30320,5524,1015,928,1,49.6,5.77,2023-11-09,3.47,0,530320
30321,109,1015,4295,2,102.51,9.06,2023-09-28,7.18,0,530321
30322,4674,1015,4038,2,45.05,0.0,2023-11-08,3.15,1,530322
30323,4028,1015,4845,1,90.54,0.0,2023-10-25,6.34,0,530323
30324,2762,1015,2549,4,75.84,0.0,2023-08-28,5.31,0,530324
30325,2397,1015,1522,1,120.18,1.54,2023-10-03,8.41,0,530325
30326,4161,1015,5159,3,91.0,0.0,2023-09-18,6.37,1,530326
30327,2906,1015,3646,2,82.79,0.0,2023-10-15,5.8,1,530327
30328,6175,1015,204,3,32.88,12.72,2023-09-11,2.3,0,530328
30329,2019,1015,5109,2,105.91,0.0,2023-10-28,7.41,1,530329
30330,5973,1015,5134,2,45.95,2.03,2023-10-07,3.22,0,530330
30331,375,1015,1297,3,108.42,0.0,2023-11-14,7.59,0,530331
30332,3265,1015,19,2,80.3,0.0,2023-09-11,5.62,0,530332
30333,5960,1015,5877,4,45.77,5.7,2023-10-05,3.2,0,530333
30334,1698,1015,1788,3,133.27,0.0,2023-10-12,9.33,0,530334
30335,4189,1015,2291,4,88.43,0.0,2023-10-04,6.19,0,530335
30336,1685,1015,3335,3,139.81,0.0,2023-11-04,9.79,0,530336
30337,2340,1015,3396,1,108.63,0.0,2023-10-12,7.6,1,530337
30338,3272,1015,5210,1,78.8,10.48,2023-10-30,5.52,0,530338
30339,4281,1015,238,1,79.11,0.0,2023-10-19,5.54,1,530339
30340,4290,1015,1323,2,71.31,6.07,2023-08-30,4.99,1,530340
30341,1941,1015,2001,1,114.08,4.93,2023-11-16,7.99,0,530341
30342,2339,1015,5998,1,120.85,0.0,2023-09-26,8.46,0,530342
30343,373,1015,875,1,99.61,0.0,2023-08-28,6.97,0,530343
30344,6139,1015,4520,3,44.62,8.77,2023-09-22,3.12,0,530344
30345,1248,1015,2276,2,120.06,0.0,2023-09-17,8.4,1,530345
30346,4131,1015,3066,3,80.69,7.13,2023-08-26,5.65,0,530346
30347,4997,1015,558,1,44.95,1.73,2023-10-17,3.15,0,530347
30348,941,1015,2080,2,113.67,1.61,2023-08-31,7.96,0,530348
30349,2759,1015,154,2,95.72,3.9,2023-10-30,6.7,0,530349
30350,6285,1015,4560,3,52.17,0.0,2023-10-03,3.65,0,530350
30351,11,1015,3563,2,78.12,0.0,2023-09-20,5.47,0,530351
30352,2084,1015,5273,1,114.99,0.0,2023-11-03,8.05,0,530352
30353,2626,1015,5862,1,89.78,0.47,2023-11-17,6.28,0,530353
30354,4615,1015,2469,4,41.61,12.4,2023-09-20,2.91,0,530354
30355,1506,1015,2631,4,125.18,6.91,2023-09-09,8.76,0,530355
30356,4870,1015,3618,4,42.42,0.0,2023-08-24,2.97,0,530356
30357,391,1015,3950,1,98.72,9.42,2023-11-14,6.91,0,530357
30358,2869,1015,1584,1,79.4,10.82,2023-11-03,5.56,0,530358
30359,6016,1015,908,1,43.69,0.0,2023-09-16,3.06,0,530359
30360,3545,1015,3096,4,86.15,0.0,2023-10-20,6.03,0,530360
30361,4877,1015,3684,1,29.86,0.44,2023-10-06,2.09,1,530361
30362,2672,1015,3212,2,85.86,4.06,2023-11-20,6.01,0,530362
30363,4270,1015,1900,1,102.05,1.38,2023-09-30,7.14,0,530363
30364,708,1015,4742,1,113.82,1.21,2023-10-16,7.97,0,530364
30365,4451,1015,1635,4,89.11,0.24,2023-09-13,6.24,0,530365
30366,9,1015,5358,4,102.35,0.67,2023-10-25,7.16,0,530366
30367,2929,1015,3557,1,79.46,0.0,2023-11-06,5.56,0,530367
30368,1077,1015,2682,1,88.01,0.18,2023-10-20,6.16,0,530368
