TicketId,SeatId,GameId,CustomerId,SalesChannelId,PricePaid,Discount,SaleDate,Fees,IsRenewal,OrderId
10050,2293,1005,4753,1,142.82,0.0,2023-10-19,10.0,0,510050
10051,2791,1005,2830,2,63.8,0.58,2023-08-08,4.47,1,510051
10052,2958,1005,4496,3,77.45,7.34,2023-10-06,5.42,1,510052
10053,1799,1005,5075,4,120.35,0.0,2023-10-23,8.42,0,510053
10054,2875,1005,4314,1,88.25,0.0,2023-10-03,6.18,0,510054
10055,6172,1005,5687,1,43.39,6.76,2023-10-06,3.04,0,510055
10056,3452,1005,4264,1,90.95,0.0,2023-10-07,6.37,0,510056
10057,972,1005,2457,1,159.94,5.79,2023-09-11,11.2,1,510057
10058,5793,1005,3340,4,45.53,0.0,2023-07-30,3.19,0,510058
10059,5718,1005,5038,1,57.99,0.0,2023-09-12,4.06,0,510059
10060,4927,1005,5046,4,33.74,4.18,2023-10-08,2.36,0,510060
10061,1674,1005,5981,3,87.18,0.0,2023-10-03,6.1,1,510061
10062,4123,1005,5056,1,70.95,0.0,2023-10-15,4.97,0,510062
10063,5604,1005,4578,1,41.33,0.0,2023-09-05,2.89,0,510063
10064,3959,1005,500,2,85.74,8.34,2023-08-04,6.0,0,510064
10065,2360,1005,2547,1,103.15,1.52,2023-10-14,7.22,0,510065
10066,300,1005,2957,1,121.44,5.79,2023-09-15,8.5,0,510066
10067,986,1005,5358,1,137.19,4.16,2023-09-16,9.6,0,510067
10068,3677,1005,5386,3,84.24,8.81,2023-10-25,5.9,0,510068
10069,5631,1005,1773,2,53.11,0.77,2023-08-01,3.72,0,510069
10070,2443,1005,5793,2,136.39,0.0,2023-10-01,9.55,0,510070
10071,3989,1005,4819,1,103.0,0.0,2023-09-04,7.21,0,510071
10072,2711,1005,5212,3,89.56,7.2,2023-08-23,6.27,0,510072
10073,5002,1005,3401,1,52.38,0.0,2023-08-29,3.67,0,510073
10074,1394,1005,2007,1,123.89,12.16,2023-08-27,8.67,1,510074
10075,1672,1005,1511,1,160.44,3.88,2023-10-07,11.23,0,510075
10076,2544,1005,4572,1,131.41,0.0,2023-08-29,9.2,1,510076
10077,2416,1005,2735,2,127.75,0.0,2023-10-19,8.94,0,510077
10078,1902,1005,2634,2,103.43,5.72,2023-10-19,7.24,0,510078
10079,4189,1005,3577,1,65.35,0.93,2023-09-19,4.57,0,510079
10080,3362,1005,1133,3,82.72,2.94,2023-10-10,5.79,1,510080
10081,4946,1005,2203,2,46.51,0.0,2023-08-06,3.26,1,510081
10082,3978,1005,3767,2,108.15,0.0,2023-09-07,7.57,0,510082
10083,6320,1005,3501,3,38.41,0.78,2023-09-30,2.69,1,510083
10084,2677,1005,5154,1,100.57,6.44,2023-08-19,7.04,0,510084
10085,4871,1005,5746,3,34.61,0.0,2023-08-04,2.42,0,510085
10086,4959,1005,4465,3,44.92,1.12,2023-10-24,3.14,0,510086
10087,2220,1005,3318,2,159.73,0.0,2023-09-27,11.18,1,510087
10088,4191,1005,4773,4,88.17,0.0,2023-09-21,6.17,0,510088
10089,290,1005,2205,1,112.77,0.0,2023-08-20,7.89,0,510089
10090,2830,1005,3089,2,86.35,1.47,2023-10-12,6.04,0,510090
10091,208,1005,5755,2,112.09,4.84,2023-08-18,7.85,0,510091
10092,2051,1005,5588,2,110.65,4.03,2023-10-21,7.75,1,510092
10093,3838,1005,1282,1,86.35,0.0,2023-09-02,6.04,1,510093
10094,3689,1005,2713,1,83.71,0.13,2023-10-24,5.86,0,510094
10095,4850,1005,4025,2,47.11,0.0,2023-08-30,3.3,1,510095
10096,4858,1005,4439,2,49.98,3.9,2023-09-23,3.5,0,510096
10097,2130,1005,4630,1,139.91,0.0,2023-08-31,9.79,0,510097
10098,3100,1005,1722,1,75.67,0.0,2023-09-20,5.3,0,510098
10099,1863,1005,1860,1,124.69,8.85,2023-10-01,8.73,0,510099
10100,2060,1005,1341,2,130.41,0.0,2023-09-17,9.13,1,510100
10101,4688,1005,68,3,53.34,0.0,2023-08-20,3.73,0,510101
10102,6107,1005,5718,3,45.69,0.0,2023-08-16,3.2,0,510102
10103,1831,1005,5893,1,128.79,0.0,2023-10-15,9.02,0,510103
10104,2845,1005,426,2,76.52,0.0,2023-09-09,5.36,0,510104
10105,1959,1005,5875,1,121.51,3.64,2023-10-14,8.51,1,510105
10106,4066,1005,4964,4,95.57,13.22,2023-09-15,6.69,0,510106
10107,4846,1005,4518,1,36.53,0.0,2023-10-15,2.56,0,510107
10108,990,1005,2138,4,97.91,6.63,2023-08-24,6.85,0,510108
10109,3776,1005,5601,1,74.81,0.0,2023-08-26,5.24,0,510109
10110,4363,1005,1548,1,96.5,2.46,2023-08-31,6.76,1,510110
10111,3129,1005,3260,3,92.77,0.0,2023-09-28,6.49,0,510111
10112,1133,1005,4639,1,148.44,9.29,2023-08-07,10.39,0,510112
10113,5119,1005,2540,1,45.16,8.52,2023-08-12,3.16,1,510113
10114,2398,1005,2306,1,90.35,0.13,2023-07-30,6.32,0,510114
10115,2759,1005,4390,1,82.34,0.53,2023-07-30,5.76,0,510115
10116,5376,1005,1619,1,44.03,9.78,2023-09-27,3.08,0,510116
10117,3473,1005,137,1,94.3,0.0,2023-09-15,6.6,0,510117
10118,6136,1005,1530,2,49.21,0.0,2023-10-05,3.44,1,510118
10119,1109,1005,1676,1,129.24,0.0,2023-08-30,9.05,0,510119
10120,55,1005,3721,4,123.95,12.54,2023-10-25,8.68,1,510120
10121,2785,1005,175,4,78.85,0.0,2023-10-24,5.52,1,510121
10122,5458,1005,5199,1,46.71,0.0,2023-08-10,3.27,0,510122
10123,1281,1005,2238,2,119.79,0.25,2023-08-08,8.39,0,510123
10124,5380,1005,508,2,36.81,2.61,2023-08-17,2.58,0,510124
10125,1885,1005,215,1,156.73,2.43,2023-10-08,10.97,0,510125
10126,2571,1005,5615,1,87.31,9.99,2023-08-18,6.11,0,510126
10127,6289,1005,5978,1,40.15,0.0,2023-09-19,2.81,1,510127
10128,1903,1005,3770,2,113.12,8.97,2023-10-17,7.92,1,510128
10129,612,1005,5975,2,125.31,0.0,2023-09-08,8.77,0,510129
10130,3131,1005,4088,1,102.08,0.0,2023-09-11,7.15,0,510130
10131,354,1005,173,3,131.78,0.0,2023-09-02,9.22,0,510131
10132,5488,1005,3989,1,38.31,4.36,2023-08-14,2.68,0,510132
10133,1507,1005,3755,1,125.54,0.06,2023-10-18,8.79,0,510133
10134,3195,1005,4655,1,87.45,2.96,2023-09-12,6.12,0,510134
10135,4222,1005,3079,2,72.89,5.92,2023-09-12,5.1,0,510135
10136,2024,1005,2617,1,103.81,0.0,2023-09-26,7.27,0,510136
10137,3210,1005,423,1,71.29,0.0,2023-10-14,4.99,0,510137
10138,5687,1005,3931,4,49.23,0.0,2023-08-06,3.45,0,510138
10139,4208,1005,411,2,91.68,5.22,2023-10-10,6.42,0,510139
10140,6190,1005,4267,2,36.42,7.03,2023-10-25,2.55,1,510140
10141,2736,1005,958,1,82.59,4.57,2023-08-29,5.78,0,510141
10142,1502,1005,2653,1,119.83,0.11,2023-09-05,8.39,0,510142
10143,316,1005,5624,2,155.29,0.0,2023-09-28,10.87,0,510143
10144,5424,1005,625,1,52.94,4.69,2023-09-14,3.71,0,510144
10145,2896,1005,4496,3,84.25,0.4,2023-09-15,5.9,1,510145
10146,5197,1005,1898,2,44.55,3.18,2023-09-04,3.12,0,510146
10147,1923,1005,1349,3,145.11,9.47,2023-09-05,10.16,0,510147
10148,2468,1005,790,3,114.96,0.0,2023-08-22,8.05,1,510148
10149,6377,1005,1637,1,41.88,6.08,2023-08-21,2.93,0,510149
10150,6362,1005,303,1,40.28,0.0,2023-09-30,2.82,0,510150
10151,502,1005,2510,2,140.17,9.65,2023-10-25,9.81,1,510151
10152,369,1005,3343,1,109.2,7.17,2023-09-12,7.64,0,510152
10153,2866,1005,1103,4,99.98,0.0,2023-09-10,7.0,0,510153
10154,1897,1005,444,1,95.76,5.44,2023-09-01,6.7,1,510154
10155,5064,1005,720,1,32.4,3.11,2023-08-06,2.27,0,510155
10156,5602,1005,1026,4,39.65,0.0,2023-08-06,2.78,0,510156
10157,4825,1005,2900,3,41.5,6.26,2023-09-02,2.91,1,510157
10158,3047,1005,4436,1,95.09,1.96,2023-10-09,6.66,0,510158
10159,4289,1005,4671,1,69.43,1.21,2023-09-03,4.86,0,510159
10160,5796,1005,2421,4,40.69,0.0,2023-09-04,2.85,0,510160
10161,1027,1005,4332,2,89.37,12.79,2023-09-24,6.26,0,510161
10162,3933,1005,1647,1,96.61,8.8,2023-10-13,6.76,0,510162
10163,2159,1005,1425,1,104.18,0.0,2023-10-02,7.29,0,510163
10164,120,1005,549,1,113.61,1.14,2023-08-05,7.95,0,510164
10165,2186,1005,2222,2,126.94,0.0,2023-09-04,8.89,0,510165
10166,5085,1005,5297,1,41.8,0.0,2023-08-10,2.93,0,510166
10167,5227,1005,1359,2,42.07,6.74,2023-08-25,2.95,1,510167
10168,5600,1005,4409,4,44.57,0.0,2023-09-17,3.12,0,510168
10169,501,1005,5513,1,129.3,2.73,2023-10-25,9.05,0,510169
10170,5976,1005,1062,1,35.94,6.29,2023-09-21,2.52,0,510170
10171,3698,1005,5382,2,69.64,0.0,2023-09-11,4.87,0,510171
10172,5635,1005,4859,1,52.0,3.61,2023-08-22,3.64,0,510172
10173,6345,1005,3489,1,49.0,2.78,2023-07-28,3.43,0,510173
10174,730,1005,1874,1,125.57,0.0,2023-09-30,8.79,0,510174
10175,5659,1005,2750,2,34.55,0.0,2023-09-04,2.42,1,510175
10176,2154,1005,2452,4,141.6,0.0,2023-08-08,9.91,0,510176
10177,2624,1005,3782,1,61.98,0.0,2023-08-07,4.34,0,510177
10178,845,1005,402,1,116.98,1.45,2023-10-07,8.19,0,510178
10179,1232,1005,326,2,125.29,0.0,2023-09-14,8.77,0,510179
10180,1971,1005,4245,1,113.28,8.89,2023-09-07,7.93,0,510180
10181,3199,1005,1582,1,100.84,0.0,2023-07-29,7.06,0,510181
10182,735,1005,468,4,103.77,0.0,2023-09-12,7.26,0,510182
10183,4867,1005,3215,1,43.99,4.99,2023-08-03,3.08,0,510183
10184,5483,1005,398,1,48.45,12.17,2023-10-16,3.39,0,510184
10185,1987,1005,2405,2,137.67,0.0,2023-08-31,9.64,1,510185
10186,4796,1005,1375,1,34.34,0.0,2023-08-17,2.4,0,510186
10187,4820,1005,5379,4,33.48,1.4,2023-10-19,2.34,0,510187
10188,4767,1005,2095,3,35.23,0.0,2023-08-11,2.47,1,510188
10189,634,1005,1644,1,109.35,9.62,2023-08-09,7.65,1,510189
10190,5699,1005,923,4,48.07,0.86,2023-07-30,3.37,1,510190
10191,4779,1005,1232,4,44.35,4.24,2023-09-15,3.1,0,510191
10192,2289,1005,2555,2,146.01,0.0,2023-10-12,10.22,0,510192
10193,2969,1005,1853,4,100.72,0.0,2023-08-08,7.05,0,510193
10194,1332,1005,3746,2,131.82,13.32,2023-09-04,9.23,0,510194
10195,4610,1005,287,1,57.21,1.09,2023-09-06,4.0,0,510195
10196,1311,1005,1169,4,88.84,0.0,2023-10-25,6.22,1,510196
10197,464,1005,1731,2,136.28,0.0,2023-09-17,9.54,1,510197
10198,2306,1005,4137,1,117.42,0.0,2023-08-20,8.22,1,510198
10199,4429,1005,4586,1,99.29,0.0,2023-09-13,6.95,0,510199
10200,1115,1005,3187,4,111.3,6.71,2023-08-19,7.79,1,510200
10201,3876,1005,919,1,81.37,0.0,2023-07-28,5.7,0,510201
10202,1516,1005,3299,2,125.42,4.42,2023-08-26,8.78,0,510202
10203,256,1005,5617,2,109.08,1.12,2023-09-02,7.64,1,510203
10204,2589,1005,1394,1,81.29,0.0,2023-09-03,5.69,0,510204
10205,2031,1005,2955,1,93.0,2.95,2023-09-30,6.51,0,510205
10206,1165,1005,5956,4,113.33,1.01,2023-08-26,7.93,1,510206
10207,6310,1005,3978,1,44.97,0.0,2023-07-29,3.15,0,510207
10208,310,1005,3888,1,142.55,12.17,2023-10-10,9.98,0,510208
10209,4925,1005,4715,1,34.31,0.0,2023-10-10,2.4,1,510209
10210,2640,1005,4384,4,57.64,8.83,2023-07-30,4.03,1,510210
10211,5076,1005,3250,4,49.26,0.0,2023-10-23,3.45,0,510211
10212,5415,1005,966,2,42.84,2.19,2023-09-22,3.0,0,510212
10213,2794,1005,4001,3,81.22,0.53,2023-07-29,5.69,1,510213
10214,5607,1005,1089,2,46.68,0.11,2023-10-22,3.27,0,510214
10215,4761,1005,4401,2,61.01,0.0,2023-10-04,4.27,1,510215
10216,5190,1005,55,3,53.57,2.87,2023-10-18,3.75,1,510216
10217,6247,1005,4667,1,54.27,4.92,2023-10-16,3.8,0,510217
10218,3537,1005,4135,2,70.28,0.0,2023-10-09,4.92,1,510218
10219,3815,1005,3289,4,80.87,3.62,2023-09-02,5.66,1,510219
10220,2148,1005,3031,1,117.89,0.0,2023-08-04,8.25,1,510220
10221,2816,1005,243,1,63.49,3.31,2023-10-14,4.44,0,510221
10222,132,1005,4568,2,130.54,9.27,2023-07-31,9.14,0,510222
10223,841,1005,3661,2,114.63,0.0,2023-08-18,8.02,0,510223
10224,1235,1005,5820,1,98.75,0.0,2023-10-14,6.91,0,510224
10225,766,1005,5718,1,93.63,0.0,2023-10-11,6.55,0,510225
10226,4851,1005,588,3,39.68,3.68,2023-08-30,2.78,0,510226
10227,2537,1005,3667,4,126.63,0.7,2023-09-10,8.86,0,510227
10228,3380,1005,2098,3,78.48,6.56,2023-10-08,5.49,0,510228
10229,5845,1005,2332,2,47.42,4.99,2023-09-21,3.32,0,510229
10230,3568,1005,3630,2,85.45,0.0,2023-08-12,5.98,0,510230
10231,4322,1005,1745,1,78.19,0.0,2023-09-11,5.47,0,510231
10232,4021,1005,5865,1,79.32,2.35,2023-08-13,5.55,0,510232
10233,4815,1005,258,1,44.37,0.0,2023-09-30,3.11,0,510233
10234,3856,1005,3896,3,93.29,0.0,2023-09-20,6.53,0,510234
10235,1411,1005,5219,4,133.84,3.04,2023-08-09,9.37,1,510235
10236,3803,1005,4850,3,83.49,0.54,2023-09-03,5.84,0,510236
10237,2467,1005,5844,3,128.52,0.43,2023-08-16,9.0,0,510237
10238,6098,1005,5505,1,45.02,12.42,2023-10-24,3.15,0,510238
10239,5444,1005,4731,1,51.29,0.0,2023-09-18,3.59,0,510239
10240,1783,1005,2084,1,107.63,0.0,2023-10-19,7.53,0,510240
10241,1525,1005,2367,1,150.8,14.06,2023-08-13,10.56,0,510241
10242,5963,1005,962,4,43.88,0.0,2023-08-14,3.07,0,510242
10243,6120,1005,118,1,40.28,0.0,2023-08-14,2.82,0,510243
10244,5312,1005,3775,2,43.91,0.0,2023-09-09,3.07,1,510244
10245,3341,1005,3050,2,103.46,0.63,2023-10-10,7.24,0,510245
10246,5992,1005,5782,1,41.34,4.72,2023-09-19,2.89,1,510246
10247,535,1005,2435,1,97.13,0.0,2023-10-10,6.8,0,510247
10248,5338,1005,5288,1,48.68,0.0,2023-09-03,3.41,0,510248
10249,2391,1005,4957,1,123.22,0.0,2023-10-12,8.63,1,510249
10250,263,1005,2605,4,113.89,9.08,2023-10-16,7.97,0,510250
10251,2333,1005,5627,2,130.45,0.0,2023-08-04,9.13,0,510251
10252,4723,1005,3619,2,42.29,10.48,2023-10-18,2.96,0,510252
10253,5766,1005,2675,2,53.0,8.97,2023-09-03,3.71,1,510253
10254,637,1005,4446,1,83.44,0.0,2023-09-09,5.84,0,510254
10255,3833,1005,122,2,72.4,6.24,2023-08-13,5.07,0,510255
10256,6339,1005,4651,2,49.53,0.0,2023-08-05,3.47,0,510256
10257,4229,1005,188,3,87.36,1.93,2023-10-08,6.12,0,510257
10258,360,1005,4449,2,117.79,0.0,2023-08-07,8.25,0,510258
10259,2080,1005,1904,2,110.71,0.0,2023-08-19,7.75,0,510259
10260,3073,1005,3470,1,94.32,0.0,2023-10-03,6.6,1,510260
10261,4160,1005,2722,1,77.93,0.0,2023-09-09,5.46,0,510261
10262,199,1005,1976,1,113.21,0.21,2023-09-29,7.92,0,510262
10263,5493,1005,671,2,44.92,0.0,2023-07-30,3.14,1,510263
10264,3566,1005,4287,1,72.74,8.89,2023-08-29,5.09,0,510264
10265,3747,1005,1561,3,91.0,0.0,2023-10-14,6.37,0,510265
10266,2114,1005,3160,2,116.2,0.0,2023-10-09,8.13,0,510266
10267,3145,1005,2023,1,108.11,14.06,2023-09-05,7.57,0,510267
10268,4912,1005,5616,1,49.22,6.44,2023-08-28,3.45,0,510268
10269,5651,1005,2001,1,47.47,0.0,2023-09-04,3.32,0,510269
10270,5469,1005,1441,2,43.58,0.0,2023-09-15,3.05,0,510270
10271,5559,1005,2934,1,43.51,1.97,2023-08-30,3.05,0,510271
10272,3048,1005,3088,3,78.13,2.55,2023-09-01,5.47,0,510272
10273,2758,1005,1922,1,75.17,8.38,2023-08-28,5.26,0,510273
10274,1806,1005,1475,1,127.2,0.0,2023-08-20,8.9,0,510274
10275,1580,1005,717,2,127.24,0.0,2023-09-17,8.91,0,510275
10276,4118,1005,1213,1,73.55,14.29,2023-09-16,5.15,0,510276
10277,719,1005,4412,1,112.26,2.76,2023-08-15,7.86,0,510277
10278,3869,1005,2781,2,85.22,4.0,2023-08-07,5.97,0,510278
10279,4409,1005,5547,1,84.13,8.56,2023-09-02,5.89,1,510279
10280,2720,1005,4657,2,83.96,0.0,2023-10-09,5.88,0,510280
10281,2626,1005,2271,3,76.78,0.0,2023-08-17,5.37,0,510281
10282,2614,1005,3857,1,85.25,7.17,2023-08-31,5.97,1,510282
10283,5360,1005,5664,3,42.0,2.89,2023-08-08,2.94,1,510283
10284,2619,1005,4596,4,69.93,0.0,2023-08-24,4.9,0,510284
10285,296,1005,4397,1,145.28,14.36,2023-09-20,10.17,0,510285
10286,6174,1005,2464,1,57.54,12.53,2023-10-21,4.03,0,510286
10287,5500,1005,4501,1,32.52,0.0,2023-07-29,2.28,0,510287
10288,5001,1005,1144,1,44.27,5.89,2023-09-16,3.1,0,510288
10289,2246,1005,3256,3,96.83,1.56,2023-09-28,6.78,0,510289
10290,2806,1005,2344,2,76.98,7.75,2023-07-31,5.39,0,510290
10291,6141,1005,5276,3,58.44,0.0,2023-09-27,4.09,0,510291
10292,483,1005,2325,1,148.47,6.92,2023-09-13,10.39,0,510292
10293,5009,1005,191,2,49.16,0.0,2023-09-15,3.44,0,510293
10294,6067,1005,1488,1,47.11,0.0,2023-08-23,3.3,0,510294
10295,353,1005,1114,1,110.72,0.0,2023-08-01,7.75,0,510295
10296,2568,1005,2407,1,96.19,1.94,2023-08-31,6.73,0,510296
10297,3785,1005,3578,1,80.59,0.0,2023-10-07,5.64,1,510297
10298,5596,1005,4354,2,40.05,0.77,2023-09-24,2.8,0,510298
10299,4532,1005,1540,3,39.47,4.96,2023-08-15,2.76,0,510299
10300,6151,1005,739,1,53.54,5.76,2023-08-11,3.75,0,510300
10301,3458,1005,2655,4,98.05,13.93,2023-09-16,6.86,0,510301
10302,5632,1005,4380,1,52.15,2.36,2023-10-04,3.65,1,510302
10303,3847,1005,1532,4,97.34,0.0,2023-09-22,6.81,0,510303
10304,2018,1005,1361,1,132.16,0.0,2023-10-10,9.25,0,510304
10305,5944,1005,1532,2,42.65,4.73,2023-08-21,2.99,0,510305
10306,465,1005,1808,1,72.61,5.21,2023-08-22,5.08,0,510306
10307,3414,1005,5652,1,69.35,0.0,2023-07-28,4.85,0,510307
10308,5077,1005,738,1,52.43,0.0,2023-08-16,3.67,1,510308
10309,1600,1005,5226,1,98.19,11.63,2023-09-01,6.87,0,510309
10310,3255,1005,3624,3,80.55,3.44,2023-10-04,5.64,0,510310
10311,4491,1005,5929,3,44.64,5.5,2023-09-04,3.12,0,510311
10312,6282,1005,2250,1,39.0,3.34,2023-09-27,2.73,0,510312
10313,5300,1005,1811,2,36.34,0.0,2023-09-10,2.54,0,510313
10314,2539,1005,5713,1,106.97,2.72,2023-09-13,7.49,0,510314
10315,3271,1005,4052,2,75.41,0.0,2023-08-10,5.28,0,510315
10316,5700,1005,3651,2,45.51,0.0,2023-08-16,3.19,0,510316
10317,829,1005,4852,2,102.55,0.0,2023-10-11,7.18,0,510317
10318,5825,1005,4876,1,40.86,0.0,2023-08-09,2.86,0,510318
10319,6229,1005,3428,1,39.06,10.89,2023-10-07,2.73,0,510319
10320,2038,1005,2346,4,130.28,0.0,2023-08-15,9.12,0,510320
10321,1775,1005,961,2,111.1,0.0,2023-10-19,7.78,0,510321
10322,3397,1005,5802,1,87.85,2.74,2023-10-11,6.15,0,510322
10323,5733,1005,1662,1,43.69,0.0,2023-09-09,3.06,0,510323
10324,4445,1005,4954,1,74.56,0.0,2023-10-15,5.22,1,510324
10325,4489,1005,751,2,35.97,7.97,2023-08-14,2.52,0,510325
10326,412,1005,505,1,128.01,0.58,2023-09-07,8.96,0,510326
10327,2248,1005,4248,1,135.71,0.0,2023-10-18,9.5,0,510327
10328,4576,1005,373,1,46.32,12.65,2023-08-15,3.24,0,510328
10329,2126,1005,1703,2,95.88,8.0,2023-09-23,6.71,0,510329
10330,3769,1005,3930,4,95.11,0.0,2023-08-26,6.66,0,510330
10331,5664,1005,3139,1,41.38,2.6,2023-07-29,2.9,1,510331
10332,4664,1005,4686,1,46.01,1.52,2023-08-03,3.22,1,510332
10333,5690,1005,1285,1,49.68,2.57,2023-10-06,3.48,0,510333
10334,3617,1005,5433,2,85.54,0.25,2023-09-08,5.99,0,510334
10335,4866,1005,369,2,44.26,3.51,2023-10-25,3.1,1,510335
10336,6019,1005,3483,3,43.61,0.0,2023-08-24,3.05,0,510336
10337,746,1005,2771,1,160.16,9.06,2023-09-21,11.21,1,510337
10338,2994,1005,3018,2,90.36,0.0,2023-09-02,6.33,1,510338
10339,2814,1005,1995,2,75.3,1.4,2023-08-07,5.27,1,510339
10340,2299,1005,1388,1,142.38,14.52,2023-08-20,9.97,0,510340
10341,4662,1005,5581,1,33.18,4.83,2023-10-01,2.32,0,510341
10342,533,1005,3961,1,95.75,0.0,2023-08-23,6.7,0,510342
10343,4084,1005,1215,1,90.05,0.62,2023-09-02,6.3,0,510343
10344,5858,1005,1909,1,48.09,2.59,2023-08-25,3.37,0,510344
10345,3445,1005,3105,4,72.36,0.0,2023-08-30,5.06,1,510345
10346,5438,1005,4104,3,42.53,0.0,2023-10-17,2.98,0,510346
10347,804,1005,1496,3,95.49,1.1,2023-09-29,6.68,0,510347
10348,5023,1005,388,4,56.34,6.17,2023-07-31,3.94,0,510348
10349,2556,1005,375,2,105.8,4.87,2023-09-14,7.41,0,510349
10350,2898,1005,141,1,89.36,0.0,2023-10-12,6.26,0,510350
10351,5088,1005,4941,4,56.5,3.7,2023-08-23,3.95,0,510351
10352,1703,1005,689,1,124.06,0.0,2023-08-07,8.68,0,510352
10353,4833,1005,2309,2,59.11,8.76,2023-09-26,4.14,1,510353
10354,5166,1005,3531,4,49.93,7.89,2023-09-03,3.5,0,510354
10355,4726,1005,4189,1,39.75,5.28,2023-10-18,2.78,0,510355
10356,682,1005,3233,1,119.58,3.87,2023-10-14,8.37,0,510356
10357,1830,1005,3792,2,120.56,2.2,2023-09-24,8.44,0,510357
10358,57,1005,5509,3,129.44,0.0,2023-08-01,9.06,0,510358
10359,3990,1005,406,3,80.68,8.5,2023-09-25,5.65,0,510359
10360,2026,1005,5115,1,129.97,0.5,2023-09-10,9.1,0,510360
10361,3947,1005,5812,3,111.02,0.0,2023-09-14,7.77,0,510361
10362,684,1005,1770,1,154.32,0.0,2023-08-21,10.8,1,510362
10363,6302,1005,2139,2,42.52,0.0,2023-10-06,2.98,0,510363
10364,2712,1005,4040,1,104.23,0.0,2023-09-08,7.3,0,510364
10365,4859,1005,1583,1,43.11,0.0,2023-08-16,3.02,0,510365
10366,2883,1005,5075,2,86.89,9.11,2023-09-22,6.08,1,510366
10367,6001,1005,5194,2,43.45,1.63,2023-10-13,3.04,0,510367
10368,6119,1005,673,1,50.05,0.0,2023-07-31,3.5,0,510368
