TicketId,SeatId,GameId,CustomerId,SalesChannelId,PricePaid,Discount,SaleDate,Fees,IsRenewal,OrderId
20040,4332,1010,197,3,94.23,2.56,2023-09-24,6.6,0,520040
20041,164,1010,3935,2,158.81,0.0,2023-10-12,11.12,1,520041
20042,2742,1010,2465,1,89.13,14.69,2023-10-10,6.24,0,520042
20043,1572,1010,2889,2,158.89,2.13,2023-10-08,11.12,0,520043
20044,2075,1010,4127,2,91.88,0.2,2023-09-19,6.43,0,520044
20045,2392,1010,1209,2,142.27,0.0,2023-10-17,9.96,0,520045
20046,159,1010,1675,1,93.22,0.0,2023-10-09,6.53,0,520046
20047,5773,1010,1055,1,40.71,0.0,2023-10-01,2.85,1,520047
20048,1766,1010,341,1,93.52,3.18,2023-09-14,6.55,0,520048
20049,2530,1010,3296,4,128.21,0.81,2023-10-22,8.97,0,520049
20050,3339,1010,334,1,72.95,0.0,2023-09-19,5.11,0,520050
20051,6358,1010,735,3,38.62,9.18,2023-10-19,2.7,0,520051
20052,5290,1010,4900,2,34.56,6.56,2023-09-02,2.42,0,520052
20053,783,1010,595,2,139.94,0.93,2023-11-04,9.8,0,520053
20054,2722,1010,5256,1,72.13,1.06,2023-09-18,5.05,0,520054
20055,4964,1010,4568,1,43.45,0.0,2023-08-15,3.04,0,520055
20056,4684,1010,47,1,44.39,0.0,2023-09-01,3.11,0,520056
20057,5705,1010,977,4,51.98,0.0,2023-09-19,3.64,0,520057
20058,4122,1010,5827,3,83.17,0.0,2023-10-03,5.82,1,520058
20059,3758,1010,5116,4,99.02,4.57,2023-09-10,6.93,0,520059
20060,4067,1010,5200,2,68.29,2.36,2023-09-02,4.78,0,520060
20061,1728,1010,3907,1,112.66,5.0,2023-09-09,7.89,0,520061
20062,5457,1010,4909,4,50.85,0.0,2023-10-01,3.56,0,520062
20063,5383,1010,4566,2,45.67,0.0,2023-10-25,3.2,0,520063
20064,1111,1010,925,4,126.97,0.0,2023-11-08,8.89,0,520064
20065,4047,1010,4935,1,62.63,2.26,2023-08-21,4.38,0,520065
20066,1702,1010,5879,2,138.66,9.04,2023-09-05,9.71,0,520066
20067,3540,1010,2262,2,92.93,7.52,2023-08-12,6.51,0,520067
20068,481,1010,1567,1,122.99,9.58,2023-11-01,8.61,0,520068
20069,5464,1010,5630,4,55.77,0.0,2023-09-16,3.9,0,520069
20070,2215,1010,1489,2,123.7,2.21,2023-09-08,8.66,0,520070
20071,5911,1010,4238,3,46.3,0.0,2023-10-24,3.24,0,520071
20072,5807,1010,2814,1,40.43,0.0,2023-09-05,2.83,0,520072
20073,5697,1010,4997,4,36.03,8.28,2023-10-19,2.52,0,520073
20074,271,1010,255,1,98.09,0.76,2023-10-06,6.87,1,520074
20075,5727,1010,3061,2,42.88,0.0,2023-09-18,3.0,0,520075
20076,5534,1010,2427,1,38.23,7.47,2023-08-14,2.68,1,520076
20077,990,1010,4368,4,146.84,11.61,2023-10-17,10.28,0,520077
20078,6286,1010,2222,1,55.84,5.0,2023-10-25,3.91,1,520078
20079,2688,1010,1908,3,70.54,0.0,2023-09-03,4.94,0,520079
20080,5233,1010,4990,2,45.39,0.0,2023-08-18,3.18,0,520080
20081,4022,1010,4202,4,103.24,8.72,2023-08-13,7.23,0,520081
20082,2260,1010,3441,2,125.46,4.06,2023-09-22,8.78,0,520082
20083,4916,1010,1122,1,43.68,2.89,2023-08-30,3.06,0,520083
20084,2360,1010,5144,4,137.0,1.1,2023-09-19,9.59,1,520084
20085,5257,1010,4454,1,46.66,0.0,2023-08-24,3.27,0,520085
20086,873,1010,550,1,102.93,0.0,2023-10-29,7.21,0,520086
20087,3837,1010,1181,1,85.13,0.0,2023-10-21,5.96,0,520087
20088,280,1010,46,4,146.6,4.92,2023-08-14,10.26,0,520088
20089,1457,1010,3012,2,113.94,0.0,2023-09-24,7.98,0,520089
20090,5964,1010,2635,1,44.27,0.0,2023-08-15,3.1,0,520090
20091,1385,1010,5793,1,106.5,0.0,2023-11-02,7.45,1,520091
20092,1788,1010,808,2,94.69,0.0,2023-10-21,6.63,0,520092
20093,1695,1010,234,4,109.94,0.93,2023-11-03,7.7,0,520093
20094,3923,1010,5686,1,75.08,3.87,2023-10-27,5.26,0,520094
20095,6291,1010,47,2,39.25,1.34,2023-10-05,2.75,0,520095
20096,2440,1010,4976,2,134.48,0.0,2023-09-11,9.41,0,520096
20097,3622,1010,3323,1,109.72,0.0,2023-09-06,7.68,0,520097
20098,2300,1010,3160,1,117.31,3.74,2023-08-25,8.21,0,520098
20099,2717,1010,5064,1,95.62,0.0,2023-08-19,6.69,0,520099
20100,5002,1010,4320,2,54.2,0.0,2023-11-07,3.79,0,520100
20101,1686,1010,1630,1,139.09,0.0,2023-10-09,9.74,0,520101
20102,5358,1010,5901,4,49.03,5.03,2023-09-06,3.43,0,520102
20103,5346,1010,827,4,44.6,0.0,2023-11-04,3.12,0,520103
20104,722,1010,1805,1,140.38,2.37,2023-10-26,9.83,0,520104
20105,5139,1010,1532,1,53.32,0.0,2023-10-06,3.73,1,520105
20106,125,1010,5646,1,94.99,0.0,2023-08-14,6.65,0,520106
20107,6148,1010,5871,1,44.86,4.93,2023-09-21,3.14,0,520107
20108,3554,1010,3435,1,85.18,0.0,2023-08-13,5.96,1,520108
20109,4594,1010,45,4,29.25,0.0,2023-09-18,2.05,1,520109
20110,6132,1010,3377,2,46.43,4.46,2023-08-21,3.25,1,520110
20111,856,1010,2659,1,168.54,0.0,2023-08-21,11.8,0,520111
20112,2693,1010,744,1,101.07,9.72,2023-10-19,7.07,1,520112
20113,5059,1010,986,4,42.04,3.79,2023-08-22,2.94,0,520113
20114,3817,1010,1019,4,93.28,0.0,2023-10-11,6.53,0,520114
20115,301,1010,920,1,113.68,0.0,2023-09-21,7.96,0,520115
20116,1792,1010,2366,2,124.46,0.0,2023-10-26,8.71,0,520116
20117,3811,1010,1434,1,114.38,0.0,2023-10-18,8.01,0,520117
20118,2810,1010,5764,1,76.78,3.3,2023-09-06,5.37,1,520118
20119,5325,1010,1240,1,59.31,0.0,2023-09-04,4.15,1,520119
20120,408,1010,3739,2,101.73,2.34,2023-10-27,7.12,0,520120
20121,2731,1010,194,2,102.44,5.51,2023-10-12,7.17,0,520121
20122,41,1010,1223,2,103.28,4.73,2023-10-20,7.23,0,520122
20123,3586,1010,4986,4,102.09,0.0,2023-09-23,7.15,0,520123
20124,5047,1010,4069,1,54.88,0.0,2023-10-25,3.84,0,520124
20125,2551,1010,775,1,157.74,0.0,2023-10-17,11.04,0,520125
20126,6206,1010,62,4,58.38,3.01,2023-10-12,4.09,0,520126
20127,4957,1010,3746,2,35.79,0.0,2023-09-24,2.51,0,520127
20128,1027,1010,4953,1,142.24,5.46,2023-09-01,9.96,0,520128
20129,1966,1010,2400,1,104.03,0.0,2023-09-07,7.28,0,520129
20130,4872,1010,5040,4,52.72,1.57,2023-10-01,3.69,0,520130
20131,5645,1010,5520,1,46.08,0.0,2023-09-25,3.23,0,520131
20132,2293,1010,5815,2,133.57,0.0,2023-09-25,9.35,1,520132
20133,3071,1010,1183,1,72.25,9.96,2023-09-07,5.06,0,520133
20134,4077,1010,2962,3,92.88,2.75,2023-09-04,6.5,0,520134
20135,1474,1010,1192,1,138.22,2.87,2023-09-21,9.68,0,520135
20136,146,1010,3221,2,122.71,0.77,2023-10-30,8.59,1,520136
20137,6181,1010,355,1,49.4,2.04,2023-11-01,3.46,0,520137
20138,337,1010,5744,1,158.87,0.0,2023-09-01,11.12,0,520138
20139,4486,1010,5643,2,46.6,0.0,2023-08-15,3.26,0,520139
20140,1100,1010,1139,1,98.38,13.9,2023-11-07,6.89,0,520140
20141,6213,1010,4381,1,42.96,1.27,2023-09-17,3.01,0,520141
20142,2972,1010,1608,1,102.62,0.0,2023-10-17,7.18,0,520142
20143,2023,1010,1434,1,128.77,11.82,2023-09-20,9.01,0,520143
20144,1058,1010,2533,1,134.79,4.66,2023-11-08,9.44,0,520144
20145,4400,1010,243,1,65.51,0.34,2023-10-15,4.59,1,520145
20146,161,1010,5760,2,121.87,0.0,2023-10-31,8.53,0,520146
20147,3623,1010,2035,3,62.03,0.0,2023-10-25,4.34,0,520147
20148,1354,1010,5540,2,128.3,0.0,2023-10-02,8.98,0,520148
20149,4787,1010,3307,4,49.05,3.71,2023-09-03,3.43,0,520149
20150,473,1010,2727,2,124.04,0.0,2023-09-05,8.68,0,520150
20151,1017,1010,5957,1,105.05,6.7,2023-08-20,7.35,0,520151
20152,1678,1010,2482,2,159.97,2.6,2023-10-09,11.2,0,520152
20153,2710,1010,4832,1,91.27,6.05,2023-09-18,6.39,0,520153
20154,6306,1010,2624,1,49.42,0.0,2023-10-22,3.46,1,520154
20155,4539,1010,5363,1,48.89,0.0,2023-08-11,3.42,0,520155
20156,2969,1010,1162,2,99.35,0.86,2023-11-04,6.95,0,520156
20157,5275,1010,3889,1,43.11,0.0,2023-10-22,3.02,1,520157
20158,1653,1010,1427,1,103.0,0.0,2023-10-25,7.21,0,520158
20159,5865,1010,5970,1,49.57,0.0,2023-11-04,3.47,0,520159
20160,2312,1010,990,1,122.59,1.99,2023-11-08,8.58,0,520160
20161,4448,1010,1957,3,92.03,1.36,2023-08-11,6.44,0,520161
20162,206,1010,2093,1,99.07,3.41,2023-08-22,6.93,0,520162
20163,2181,1010,5323,3,143.39,4.22,2023-10-07,10.04,0,520163
20164,5189,1010,1537,3,35.73,0.0,2023-09-01,2.5,0,520164
20165,3839,1010,3530,1,96.9,0.0,2023-10-19,6.78,1,520165
20166,4800,1010,2796,4,53.23,0.0,2023-09-15,3.73,0,520166
20167,848,1010,3050,2,119.29,0.0,2023-08-27,8.35,0,520167
20168,265,1010,4353,4,134.77,6.26,2023-10-12,9.43,0,520168
20169,4754,1010,2237,1,40.33,8.58,2023-08-20,2.82,0,520169
20170,5077,1010,4727,1,39.64,0.0,2023-09-11,2.77,1,520170
20171,800,1010,161,1,91.67,0.0,2023-09-18,6.42,0,520171
20172,3963,1010,3342,2,72.12,12.51,2023-09-01,5.05,0,520172
20173,6248,1010,3335,1,46.95,5.19,2023-08-26,3.29,0,520173
20174,1501,1010,2508,1,142.26,9.58,2023-11-02,9.96,0,520174
20175,3182,1010,1851,1,101.1,0.0,2023-09-22,7.08,0,520175
20176,5676,1010,4210,2,50.94,11.58,2023-08-16,3.57,0,520176
20177,4307,1010,1459,4,89.75,0.0,2023-11-01,6.28,0,520177
20178,6239,1010,3200,1,46.4,3.49,2023-10-12,3.25,0,520178
20179,2752,1010,5301,1,70.68,0.0,2023-10-25,4.95,0,520179
20180,1854,1010,2604,2,114.52,0.0,2023-09-11,8.02,0,520180
20181,3760,1010,3427,2,78.53,0.0,2023-10-08,5.5,0,520181
20182,2583,1010,1124,4,78.57,9.94,2023-10-30,5.5,0,520182
20183,2970,1010,984,3,79.97,0.0,2023-09-20,5.6,0,520183
20184,3387,1010,4877,1,93.65,1.43,2023-08-17,6.56,0,520184
20185,5616,1010,5076,2,54.52,3.27,2023-10-03,3.82,0,520185
20186,3960,1010,4802,4,71.16,14.35,2023-10-05,4.98,0,520186
20187,4121,1010,3585,4,107.75,1.31,2023-10-16,7.54,0,520187
20188,364,1010,3658,3,101.92,0.42,2023-08-11,7.13,0,520188
20189,5618,1010,237,4,44.32,13.16,2023-09-11,3.1,0,520189
20190,5714,1010,2801,3,46.73,2.36,2023-08-25,3.27,1,520190
20191,6079,1010,4367,1,27.33,0.0,2023-10-09,1.91,0,520191
20192,4977,1010,4900,1,53.07,0.0,2023-08-21,3.71,1,520192
20193,5052,1010,5217,1,50.51,0.0,2023-08-20,3.54,0,520193
20194,5561,1010,2604,2,36.89,14.26,2023-09-08,2.58,0,520194
20195,4291,1010,2773,2,82.27,3.65,2023-09-22,5.76,0,520195
20196,2427,1010,1960,4,135.24,1.37,2023-10-03,9.47,0,520196
20197,786,1010,672,2,132.39,6.65,2023-09-17,9.27,0,520197
20198,5256,1010,2335,3,48.2,0.35,2023-09-07,3.37,1,520198
20199,1129,1010,5157,1,110.79,3.54,2023-09-29,7.76,0,520199
20200,4064,1010,2968,1,88.21,1.16,2023-10-25,6.17,0,520200
20201,3538,1010,3516,3,78.76,0.0,2023-09-26,5.51,1,520201
20202,1793,1010,623,1,129.3,6.93,2023-09-05,9.05,0,520202
20203,5802,1010,4338,2,52.51,0.0,2023-09-12,3.68,0,520203
20204,2002,1010,2390,2,144.47,2.06,2023-11-07,10.11,0,520204
20205,1886,1010,3460,1,117.37,0.0,2023-08-31,8.22,0,520205
20206,1437,1010,5570,2,127.5,0.0,2023-10-02,8.92,0,520206
20207,1781,1010,5649,1,128.06,0.0,2023-09-21,8.96,1,520207
20208,2281,1010,3556,2,138.77,6.67,2023-10-15,9.71,0,520208
20209,3109,1010,4132,2,84.4,0.0,2023-11-03,5.91,0,520209
20210,3416,1010,3335,1,98.68,0.0,2023-09-30,6.91,1,520210
20211,51,1010,246,1,122.02,9.45,2023-09-24,8.54,0,520211
20212,2073,1010,3684,3,163.79,0.0,2023-08-19,11.47,0,520212
20213,2997,1010,2823,1,79.45,2.66,2023-09-19,5.56,1,520213
20214,4862,1010,211,3,41.24,7.85,2023-08-23,2.89,1,520214
20215,3215,1010,4503,1,94.52,0.0,2023-09-09,6.62,0,520215
20216,5306,1010,2843,1,39.52,0.0,2023-09-19,2.77,0,520216
20217,2091,1010,1750,4,104.42,0.0,2023-10-30,7.31,1,520217
20218,1289,1010,4844,4,122.13,0.0,2023-10-14,8.55,0,520218
20219,5708,1010,4024,1,42.67,0.0,2023-09-03,2.99,0,520219
20220,1508,1010,2399,1,134.1,12.12,2023-08-28,9.39,0,520220
20221,3878,1010,4707,3,80.65,0.0,2023-09-18,5.65,0,520221
20222,2996,1010,2212,1,102.99,0.0,2023-09-01,7.21,0,520222
20223,83,1010,3688,1,100.01,0.0,2023-10-13,7.0,0,520223
20224,1365,1010,5654,2,97.52,0.0,2023-11-08,6.83,0,520224
20225,777,1010,1842,1,133.21,0.0,2023-08-16,9.33,0,520225
20226,5935,1010,4055,1,50.4,0.0,2023-09-22,3.53,0,520226
20227,5431,1010,2098,2,44.78,0.0,2023-08-15,3.13,0,520227
20228,1579,1010,490,1,112.14,0.0,2023-11-04,7.85,0,520228
20229,4746,1010,4516,1,37.17,0.0,2023-11-08,2.6,0,520229
20230,1761,1010,1873,2,112.74,0.0,2023-08-27,7.89,0,520230
20231,2762,1010,2890,4,77.87,0.0,2023-10-16,5.45,1,520231
20232,6150,1010,2970,1,34.26,0.0,2023-11-01,2.4,0,520232
20233,5514,1010,2732,4,40.91,8.56,2023-10-26,2.86,0,520233
20234,2623,1010,768,4,76.57,0.0,2023-10-21,5.36,1,520234
20235,5746,1010,3106,2,31.44,0.0,2023-08-28,2.2,1,520235
20236,2983,1010,2184,3,81.85,10.44,2023-08-18,5.73,0,520236
20237,1203,1010,4836,1,119.42,0.28,2023-10-10,8.36,0,520237
20238,3723,1010,4780,1,68.68,0.0,2023-10-31,4.81,1,520238
20239,25,1010,2450,3,113.91,0.0,2023-09-29,7.97,0,520239
20240,4865,1010,4383,2,54.62,11.63,2023-10-26,3.82,0,520240
20241,3234,1010,2238,2,76.41,9.3,2023-09-12,5.35,0,520241
20242,1195,1010,4114,4,106.88,0.0,2023-08-19,7.48,0,520242
20243,714,1010,559,1,91.19,1.65,2023-09-20,6.38,1,520243
20244,260,1010,1574,2,105.14,0.0,2023-08-23,7.36,1,520244
20245,214,1010,3549,2,100.6,0.0,2023-09-10,7.04,0,520245
20246,5537,1010,1368,1,39.07,0.0,2023-09-23,2.74,0,520246
20247,3862,1010,1723,4,61.77,3.47,2023-09-12,4.32,0,520247
20248,3079,1010,4090,4,88.44,8.12,2023-10-20,6.19,0,520248
20249,4274,1010,2782,2,93.95,0.0,2023-09-23,6.58,1,520249
20250,2955,1010,1306,1,91.23,1.78,2023-10-27,6.39,0,520250
20251,889,1010,2400,1,110.82,0.0,2023-08-19,7.76,0,520251
20252,545,1010,5377,4,107.04,0.0,2023-08-13,7.49,0,520252
20253,2962,1010,2484,1,87.09,0.0,2023-08-22,6.1,0,520253
20254,1130,1010,155,1,112.18,0.0,2023-10-12,7.85,0,520254
20255,2369,1010,3378,3,128.32,0.0,2023-10-24,8.98,0,520255
20256,2784,1010,2662,1,60.67,2.08,2023-09-01,4.25,0,520256
20257,5972,1010,2354,2,56.83,0.0,2023-10-07,3.98,0,520257
20258,3132,1010,996,3,98.07,2.91,2023-10-20,6.86,0,520258
20259,682,1010,5829,3,112.69,0.0,2023-09-10,7.89,0,520259
20260,6399,1010,4990,3,34.68,0.0,2023-09-26,2.43,0,520260
20261,3981,1010,975,1,49.69,0.0,2023-08-11,3.48,0,520261
20262,1995,1010,2120,1,129.76,0.0,2023-09-10,9.08,0,520262
20263,4770,1010,2675,1,43.32,3.19,2023-09-11,3.03,0,520263
20264,677,1010,5475,4,104.71,0.32,2023-11-03,7.33,0,520264
20265,3601,1010,1085,3,100.98,0.0,2023-08-11,7.07,0,520265
20266,5319,1010,3802,3,42.28,0.0,2023-11-05,2.96,0,520266
20267,4580,1010,155,2,46.58,2.88,2023-08-15,3.26,0,520267
20268,2150,1010,4777,1,147.92,14.57,2023-10-15,10.35,1,520268
20269,4981,1010,2010,4,40.91,7.05,2023-08-22,2.86,0,520269
20270,127,1010,3553,1,115.55,3.53,2023-09-16,8.09,0,520270
20271,30,1010,1857,1,109.54,8.86,2023-09-17,7.67,0,520271
20272,2130,1010,3439,2,124.75,0.0,2023-08-17,8.73,0,520272
20273,5054,1010,5388,1,48.26,0.0,2023-09-20,3.38,0,520273
20274,6058,1010,2037,1,54.53,7.08,2023-08-30,3.82,1,520274
20275,2939,1010,741,1,104.93,0.23,2023-09-05,7.35,0,520275
20276,5053,1010,585,1,41.32,0.0,2023-09-12,2.89,0,520276
20277,2507,1010,975,3,128.91,1.75,2023-10-08,9.02,0,520277
20278,5945,1010,961,3,43.41,7.04,2023-10-21,3.04,0,520278
20279,5936,1010,1272,1,40.61,0.0,2023-08-23,2.84,0,520279
20280,1519,1010,5178,4,108.8,11.27,2023-08-22,7.62,1,520280
20281,5051,1010,2328,1,42.34,4.99,2023-10-27,2.96,0,520281
20282,4713,1010,1849,2,51.31,0.0,2023-10-19,3.59,0,520282
20283,117,1010,2523,3,137.71,6.71,2023-10-13,9.64,0,520283
20284,4479,1010,3875,4,77.89,3.89,2023-10-13,5.45,0,520284
20285,2656,1010,3995,1,101.39,2.27,2023-08-26,7.1,0,520285
20286,1950,1010,2655,1,126.01,0.0,2023-11-06,8.82,0,520286
20287,1629,1010,2923,2,120.02,1.81,2023-09-05,8.4,0,520287
20288,5249,1010,5815,3,38.66,0.0,2023-09-13,2.71,0,520288
20289,2493,1010,5595,2,145.22,0.0,2023-09-26,10.17,0,520289
20290,2156,1010,4606,1,115.35,0.0,2023-09-04,8.07,1,520290
20291,663,1010,4404,1,121.88,10.56,2023-08-25,8.53,1,520291
20292,3400,1010,4008,2,94.11,12.67,2023-08-23,6.59,0,520292
20293,103,1010,616,1,130.61,0.0,2023-08-20,9.14,0,520293
20294,879,1010,701,1,79.62,0.0,2023-10-07,5.57,0,520294
20295,2876,1010,291,1,97.47,0.0,2023-09-12,6.82,0,520295
20296,3841,1010,2797,4,98.88,0.0,2023-08-20,6.92,0,520296
20297,5181,1010,873,2,37.21,6.16,2023-11-03,2.6,1,520297
20298,3330,1010,2618,1,74.44,0.0,2023-09-16,5.21,0,520298
20299,4681,1010,5907,2,40.76,0.0,2023-09-12,2.85,0,520299
20300,437,1010,2894,2,95.86,4.14,2023-10-12,6.71,0,520300
20301,4831,1010,3454,1,36.88,0.0,2023-10-06,2.58,0,520301
20302,749,1010,1721,1,121.89,0.0,2023-09-27,8.53,0,520302
20303,2963,1010,1431,2,84.63,13.27,2023-09-16,5.92,0,520303
20304,6231,1010,2949,4,34.48,0.0,2023-08-29,2.41,0,520304
20305,3558,1010,1361,1,81.48,2.54,2023-09-07,5.7,0,520305
20306,3483,1010,2800,1,104.77,2.84,2023-09-21,7.33,0,520306
20307,2892,1010,2286,2,88.71,13.25,2023-09-16,6.21,0,520307
20308,5883,1010,2469,1,52.36,4.14,2023-10-24,3.67,0,520308
20309,1879,1010,3099,2,71.74,0.0,2023-10-04,5.02,1,520309
20310,5017,1010,2513,4,28.82,8.23,2023-09-09,2.02,1,520310
20311,3277,1010,483,3,88.12,0.0,2023-09-17,6.17,0,520311
20312,1518,1010,1081,1,150.27,12.47,2023-09-20,10.52,0,520312
20313,3643,1010,1029,3,94.11,0.0,2023-09-22,6.59,1,520313
20314,5012,1010,3919,1,53.43,2.47,2023-10-14,3.74,1,520314
20315,4932,1010,205,2,44.95,0.0,2023-08-16,3.15,0,520315
20316,5953,1010,1018,1,53.54,0.0,2023-10-19,3.75,0,520316
20317,2434,1010,3761,1,119.93,2.54,2023-09-05,8.4,1,520317
20318,5751,1010,40,4,49.75,3.48,2023-10-05,3.48,0,520318
20319,2880,1010,5183,2,83.01,0.0,2023-08-16,5.81,1,520319
20320,4565,1010,2500,3,48.12,0.0,2023-09-10,3.37,0,520320
20321,4076,1010,1454,1,87.24,0.0,2023-10-21,6.11,0,520321
20322,4042,1010,3320,4,80.34,0.0,2023-10-14,5.62,0,520322
20323,5710,1010,3834,1,45.55,0.0,2023-10-15,3.19,1,520323
20324,411,1010,2242,4,131.54,0.01,2023-09-21,9.21,1,520324
20325,6123,1010,4931,1,45.99,0.95,2023-08-31,3.22,0,520325
20326,4851,1010,1631,1,53.77,0.0,2023-10-20,3.76,0,520326
20327,4369,1010,3730,2,107.4,1.12,2023-08-27,7.52,0,520327
20328,3183,1010,486,4,75.29,9.65,2023-10-26,5.27,1,520328
20329,6004,1010,1433,1,49.31,12.29,2023-09-13,3.45,0,520329
20330,2459,1010,2691,1,113.8,0.0,2023-09-16,7.97,0,520330
20331,2808,1010,5739,1,97.59,0.0,2023-11-06,6.83,0,520331
20332,4259,1010,3136,1,66.36,0.0,2023-08-23,4.65,0,520332
20333,6051,1010,1555,1,41.54,0.0,2023-11-01,2.91,0,520333
20334,5589,1010,4211,1,42.15,0.57,2023-09-15,2.95,0,520334
20335,1207,1010,1257,3,104.27,2.34,2023-08-18,7.3,1,520335
20336,5530,1010,2920,4,45.61,8.47,2023-09-23,3.19,0,520336
20337,4777,1010,605,1,40.64,0.0,2023-09-13,2.85,0,520337
20338,4808,1010,739,2,39.62,0.0,2023-09-21,2.77,0,520338
20339,1114,1010,1750,1,123.56,1.4,2023-08-21,8.65,0,520339
20340,5303,1010,4303,1,57.9,2.23,2023-09-05,4.05,1,520340
20341,3188,1010,2413,1,87.23,0.61,2023-10-02,6.11,0,520341
20342,579,1010,1873,1,94.97,0.24,2023-09-12,6.65,0,520342
20343,3169,1010,248,3,100.76,0.0,2023-09-04,7.05,0,520343
20344,304,1010,4097,1,136.26,0.0,2023-10-08,9.54,0,520344
20345,5214,1010,1063,4,44.1,3.67,2023-09-27,3.09,0,520345
20346,2617,1010,4551,1,90.38,0.0,2023-10-28,6.33,0,520346
20347,1531,1010,3346,4,118.25,4.42,2023-10-11,8.28,0,520347
20348,2252,1010,5508,2,105.28,4.33,2023-09-21,7.37,0,520348
20349,4021,1010,1127,1,97.32,6.58,2023-10-25,6.81,1,520349
20350,3475,1010,2355,3,78.59,0.0,2023-10-13,5.5,1,520350
20351,1351,1010,3622,1,110.11,3.48,2023-08-30,7.71,0,520351
20352,531,1010,463,1,115.52,1.33,2023-10-26,8.09,0,520352
20353,292,1010,996,1,106.27,0.0,2023-09-17,7.44,0,520353
20354,845,1010,3666,2,103.15,0.0,2023-10-06,7.22,0,520354
20355,2490,1010,3183,3,101.73,0.33,2023-09-27,7.12,0,520355
20356,2449,1010,5625,1,109.32,1.63,2023-10-04,7.65,0,520356
20357,3943,1010,947,2,64.7,3.96,2023-10-19,4.53,0,520357
20358,5896,1010,1607,4,43.47,0.0,2023-11-08,3.04,0,520358
20359,1698,1010,597,2,147.84,7.44,2023-08-18,10.35,0,520359
20360,3429,1010,4640,4,115.19,2.41,2023-09-30,8.06,0,520360
20361,2506,1010,3089,1,126.08,3.55,2023-09-29,8.83,0,520361
20362,4705,1010,1232,3,42.53,0.0,2023-11-01,2.98,0,520362
20363,2947,1010,5719,2,97.7,0.0,2023-11-05,6.84,0,520363
20364,4238,1010,1769,2,71.44,6.03,2023-10-13,5.0,1,520364
20365,355,1010,678,4,140.81,0.0,2023-11-03,9.86,0,520365
20366,3533,1010,4229,2,88.12,0.0,2023-10-13,6.17,0,520366
20367,853,1010,4566,1,122.32,11.47,2023-08-22,8.56,0,520367
20368,3283,1010,3166,1,92.91,12.15,2023-09-04,6.5,1,520368
