TicketId,SeatId,GameId,CustomerId,SalesChannelId,PricePaid,Discount,SaleDate,Fees,IsRenewal,OrderId
40039,438,1019,100,1,110.17,0.0,2023-10-25,7.71,0,540039
40040,4455,1019,5519,4,90.67,4.8,2023-10-22,6.35,0,540040
40041,3780,1019,284,4,85.0,1.54,2023-10-20,5.95,0,540041
40042,1225,1019,5468,1,104.55,1.43,2023-11-10,7.32,0,540042
40043,1738,1019,794,2,116.98,0.0,2023-09-19,8.19,0,540043
40044,2505,1019,5195,2,124.77,14.62,2023-11-20,8.73,0,540044
40045,5231,1019,719,2,45.51,0.0,2023-12-03,3.19,0,540045
40046,3402,1019,3101,2,92.14,0.0,2023-11-26,6.45,0,540046
40047,705,1019,3915,2,105.0,4.11,2023-11-25,7.35,0,540047
40048,2130,1019,2180,3,140.47,1.41,2023-10-11,9.83,0,540048
40049,5974,1019,3297,3,49.24,10.0,2023-11-08,3.45,0,540049
40050,2346,1019,3582,1,89.4,0.0,2023-11-28,6.26,1,540050
40051,2236,1019,2426,1,116.04,0.0,2023-09-28,8.12,0,540051
40052,5843,1019,3354,1,49.54,0.0,2023-10-29,3.47,1,540052
40053,3960,1019,5265,4,86.37,0.0,2023-10-13,6.05,0,540053
40054,4442,1019,5074,2,58.98,1.82,2023-09-14,4.13,1,540054
40055,3653,1019,4175,1,80.04,3.2,2023-10-22,5.6,0,540055
40056,1549,1019,1982,4,158.74,5.87,2023-09-22,11.11,1,540056
40057,1577,1019,4622,4,131.4,9.35,2023-10-27,9.2,0,540057
40058,752,1019,1750,2,150.92,0.0,2023-09-14,10.56,0,540058
40059,1228,1019,1600,4,108.27,0.44,2023-09-08,7.58,0,540059
40060,1924,1019,2519,1,126.15,0.0,2023-11-17,8.83,0,540060
40061,4918,1019,5800,4,42.31,6.29,2023-09-08,2.96,1,540061
40062,2492,1019,5911,1,118.51,10.47,2023-11-08,8.3,0,540062
40063,619,1019,5823,2,136.99,0.2,2023-09-09,9.59,0,540063
40064,708,1019,3527,4,131.57,0.0,2023-11-11,9.21,1,540064
40065,5465,1019,4934,2,47.1,0.0,2023-09-19,3.3,0,540065
40066,269,1019,2777,3,130.38,9.67,2023-11-06,9.13,1,540066
40067,3307,1019,4822,1,74.79,0.57,2023-09-21,5.24,0,540067
40068,5614,1019,5973,1,46.59,4.31,2023-11-19,3.26,0,540068
40069,6072,1019,2380,1,33.96,9.87,2023-11-25,2.38,0,540069
40070,5932,1019,2024,1,48.13,1.23,2023-11-22,3.37,0,540070
40071,5070,1019,4366,4,50.27,2.96,2023-10-14,3.52,0,540071
40072,5088,1019,460,3,36.88,2.28,2023-10-04,2.58,0,540072
40073,618,1019,1097,4,106.51,0.0,2023-12-05,7.46,0,540073
40074,1556,1019,3543,1,110.35,0.0,2023-12-05,7.72,0,540074
40075,3593,1019,5597,4,99.2,0.0,2023-10-13,6.94,0,540075
40076,4483,1019,650,3,38.91,0.88,2023-09-08,2.72,0,540076
40077,3001,1019,2453,2,80.82,0.0,2023-12-02,5.66,0,540077
40078,3850,1019,3266,2,105.81,0.0,2023-10-17,7.41,0,540078
40079,5432,1019,3969,1,59.49,8.74,2023-10-31,4.16,0,540079
40080,5552,1019,1785,4,58.16,3.58,2023-09-17,4.07,0,540080
40081,3861,1019,2758,2,75.81,0.0,2023-11-11,5.31,0,540081
40082,3132,1019,4451,1,69.71,7.3,2023-09-10,4.88,0,540082
40083,82,1019,2226,4,93.77,0.0,2023-11-12,6.56,0,540083
40084,2459,1019,5087,2,112.47,2.98,2023-11-07,7.87,1,540084
40085,1056,1019,2724,2,116.66,0.0,2023-12-02,8.17,0,540085
40086,925,1019,4034,2,142.63,0.0,2023-11-26,9.98,1,540086
40087,557,1019,1407,3,146.44,3.25,2023-11-14,10.25,0,540087
40088,5776,1019,32,1,45.51,0.0,2023-11-09,3.19,0,540088
40089,6318,1019,5102,3,41.53,0.0,2023-10-23,2.91,0,540089
40090,4439,1019,406,4,113.82,8.24,2023-11-25,7.97,0,540090
40091,131,1019,2536,2,113.91,0.0,2023-11-20,7.97,1,540091
40092,1617,1019,2897,2,109.43,1.87,2023-09-23,7.66,0,540092
40093,5523,1019,1969,1,56.39,0.0,2023-10-31,3.95,0,540093
40094,4299,1019,5961,2,98.27,0.0,2023-11-11,6.88,0,540094
40095,4657,1019,2382,3,39.02,4.39,2023-09-16,2.73,0,540095
40096,3596,1019,2068,1,98.53,0.0,2023-11-24,6.9,1,540096
40097,2344,1019,3899,1,89.42,13.29,2023-11-20,6.26,0,540097
40098,143,1019,2241,1,134.91,0.0,2023-09-18,9.44,0,540098
40099,6140,1019,5678,1,46.39,0.0,2023-09-30,3.25,0,540099
40100,5635,1019,791,4,54.79,5.47,2023-10-30,3.84,0,540100
40101,510,1019,4705,3,138.18,4.71,2023-09-27,9.67,0,540101
40102,3197,1019,4222,3,106.98,13.76,2023-10-29,7.49,0,540102
40103,882,1019,3783,2,89.33,0.0,2023-09-26,6.25,0,540103
40104,2933,1019,507,2,82.44,9.78,2023-09-09,5.77,0,540104
40105,5137,1019,1497,1,58.34,0.0,2023-09-20,4.08,0,540105
40106,482,1019,1266,3,127.53,0.0,2023-10-17,8.93,1,540106
40107,2352,1019,4051,2,132.68,0.0,2023-11-28,9.29,0,540107
40108,5335,1019,4562,1,46.55,4.72,2023-09-24,3.26,0,540108
40109,6034,1019,5447,2,52.27,2.78,2023-10-19,3.66,0,540109
40110,2091,1019,2017,1,145.39,0.0,2023-10-15,10.18,0,540110
40111,27,1019,3932,4,154.57,0.0,2023-11-18,10.82,1,540111
40112,3404,1019,2822,1,93.51,0.71,2023-10-25,6.55,0,540112
40113,2116,1019,4216,1,133.09,0.0,2023-09-21,9.32,0,540113
40114,3507,1019,5694,2,94.88,0.0,2023-10-18,6.64,1,540114
40115,3387,1019,5070,2,59.22,0.0,2023-10-02,4.15,0,540115
40116,282,1019,481,2,120.99,8.07,2023-11-25,8.47,0,540116
40117,4546,1019,4450,4,53.82,0.0,2023-10-06,3.77,0,540117
40118,1105,1019,5733,1,92.13,3.99,2023-11-08,6.45,0,540118
40119,4095,1019,2492,4,88.7,0.0,2023-11-23,6.21,0,540119
40120,290,1019,5283,4,131.77,0.0,2023-09-14,9.22,0,540120
40121,2416,1019,2755,4,134.5,0.0,2023-09-15,9.42,0,540121
40122,5065,1019,3259,2,54.44,10.79,2023-12-05,3.81,1,540122
40123,710,1019,1292,3,139.73,0.0,2023-11-06,9.78,0,540123
40124,802,1019,1959,3,127.99,1.64,2023-10-07,8.96,0,540124
40125,4684,1019,1173,2,40.54,0.0,2023-11-02,2.84,0,540125
40126,2785,1019,2487,2,97.72,0.0,2023-12-01,6.84,0,540126
40127,6083,1019,4151,1,50.45,0.0,2023-11-23,3.53,0,540127
40128,741,1019,5907,2,129.44,1.48,2023-09-15,9.06,1,540128
40129,1823,1019,2885,2,111.47,0.0,2023-09-19,7.8,0,540129
40130,5276,1019,4917,4,52.78,8.96,2023-09-28,3.69,0,540130
40131,5975,1019,5481,2,51.08,0.22,2023-11-17,3.58,0,540131
40132,4093,1019,4459,1,84.0,0.0,2023-09-24,5.88,0,540132
40133,2983,1019,4316,2,96.28,9.8,2023-10-01,6.74,0,540133
40134,4973,1019,728,1,38.9,13.64,2023-11-15,2.72,1,540134
40135,286,1019,3466,1,133.3,4.04,2023-09-13,9.33,1,540135
40136,1368,1019,2996,2,101.92,2.12,2023-09-21,7.13,0,540136
40137,3444,1019,5850,3,102.95,6.97,2023-11-11,7.21,0,540137
40138,554,1019,1956,2,99.7,0.0,2023-10-19,6.98,0,540138
40139,4067,1019,1798,3,70.82,3.48,2023-09-20,4.96,1,540139
40140,4920,1019,3762,1,49.53,8.88,2023-09-26,3.47,1,540140
40141,3947,1019,853,1,67.15,14.44,2023-11-02,4.7,0,540141
40142,3888,1019,5405,3,103.01,0.0,2023-11-19,7.21,0,540142
40143,6357,1019,2372,4,39.73,0.78,2023-10-07,2.78,0,540143
40144,971,1019,1241,1,122.99,2.62,2023-11-09,8.61,0,540144
40145,1847,1019,256,2,99.12,7.71,2023-11-12,6.94,1,540145
40146,5661,1019,4412,1,56.55,2.85,2023-09-19,3.96,0,540146
40147,702,1019,4241,4,110.97,2.37,2023-11-22,7.77,0,540147
40148,7,1019,414,1,144.58,1.44,2023-10-25,10.12,0,540148
40149,1594,1019,3065,3,112.26,9.1,2023-10-11,7.86,1,540149
40150,3711,1019,4299,4,78.23,4.03,2023-11-24,5.48,0,540150
40151,4193,1019,2099,1,55.56,4.5,2023-11-04,3.89,1,540151
40152,1049,1019,4285,1,122.51,9.25,2023-12-02,8.58,0,540152
40153,5340,1019,5421,3,53.34,1.76,2023-09-28,3.73,0,540153
40154,4518,1019,1679,1,41.04,3.28,2023-12-03,2.87,1,540154
40155,6176,1019,471,4,38.2,0.22,2023-09-21,2.67,0,540155
40156,1631,1019,3398,2,111.66,0.0,2023-09-12,7.82,0,540156
40157,4710,1019,3152,2,54.37,0.0,2023-10-09,3.81,0,540157
40158,2630,1019,2357,4,105.25,0.0,2023-09-26,7.37,0,540158
40159,4309,1019,5280,1,78.12,0.0,2023-11-08,5.47,0,540159
40160,5730,1019,2173,2,50.92,0.0,2023-10-12,3.56,0,540160
40161,3934,1019,3615,2,72.45,1.51,2023-11-12,5.07,0,540161
40162,2837,1019,1165,1,95.51,6.04,2023-09-30,6.69,1,540162
40163,4453,1019,1211,2,92.33,7.14,2023-11-20,6.46,0,540163
40164,1375,1019,698,1,121.15,1.25,2023-09-11,8.48,0,540164
40165,3525,1019,4342,1,91.55,0.0,2023-09-14,6.41,1,540165
40166,394,1019,4475,1,141.13,7.05,2023-09-18,9.88,0,540166
40167,2433,1019,1338,1,120.25,1.39,2023-09-29,8.42,1,540167
40168,1756,1019,328,2,117.46,1.8,2023-11-07,8.22,0,540168
40169,4928,1019,4766,4,39.05,0.0,2023-09-15,2.73,1,540169
40170,4832,1019,4530,3,49.34,0.0,2023-09-14,3.45,0,540170
40171,4482,1019,5388,3,37.31,4.24,2023-10-19,2.61,0,540171
40172,3897,1019,2452,1,84.21,7.75,2023-11-21,5.89,1,540172
40173,374,1019,1574,2,122.22,0.0,2023-11-08,8.56,0,540173
40174,6049,1019,5388,2,45.47,0.64,2023-12-05,3.18,0,540174
40175,396,1019,3905,1,112.13,0.0,2023-11-27,7.85,0,540175
40176,4292,1019,3476,2,85.26,0.0,2023-11-28,5.97,0,540176
40177,1387,1019,3920,1,131.55,0.0,2023-11-13,9.21,0,540177
40178,5833,1019,877,2,44.67,0.0,2023-09-12,3.13,0,540178
40179,1193,1019,5489,1,94.67,0.04,2023-11-30,6.63,0,540179
40180,350,1019,950,1,125.27,0.0,2023-12-01,8.77,0,540180
40181,2762,1019,4449,1,88.88,0.0,2023-10-13,6.22,0,540181
40182,5012,1019,2935,1,35.96,0.16,2023-12-05,2.52,1,540182
40183,3018,1019,254,1,110.87,0.0,2023-10-03,7.76,0,540183
40184,3003,1019,5561,3,75.88,0.0,2023-10-27,5.31,1,540184
40185,889,1019,5011,2,122.08,0.0,2023-11-04,8.55,0,540185
40186,5126,1019,4603,2,38.49,0.0,2023-11-25,2.69,0,540186
40187,2417,1019,5841,3,118.13,0.05,2023-11-11,8.27,0,540187
40188,3730,1019,1078,3,93.65,3.51,2023-11-24,6.56,0,540188
40189,569,1019,5064,2,130.65,14.91,2023-10-16,9.15,1,540189
40190,2238,1019,305,1,123.04,6.86,2023-11-11,8.61,1,540190
40191,1797,1019,2892,2,96.49,3.38,2023-10-03,6.75,0,540191
40192,5303,1019,1813,1,40.53,0.0,2023-11-19,2.84,1,540192
40193,3216,1019,5226,2,72.23,0.0,2023-09-26,5.06,0,540193
40194,3831,1019,3004,1,80.06,0.0,2023-11-14,5.6,0,540194
40195,2865,1019,2037,1,97.38,0.0,2023-11-04,6.82,0,540195
40196,5978,1019,359,1,44.49,8.3,2023-09-15,3.11,1,540196
40197,6344,1019,5421,3,46.26,0.0,2023-11-28,3.24,0,540197
40198,680,1019,42,2,148.98,1.76,2023-10-18,10.43,0,540198
40199,3472,1019,5145,3,72.67,0.0,2023-09-26,5.09,1,540199
40200,29,1019,1138,1,129.4,0.0,2023-09-14,9.06,0,540200
40201,4523,1019,5096,1,54.2,0.0,2023-09-09,3.79,1,540201
40202,1494,1019,1979,4,134.66,4.21,2023-11-21,9.43,0,540202
40203,2734,1019,4642,1,73.35,0.0,2023-10-21,5.13,0,540203
40204,3380,1019,815,1,75.24,0.0,2023-11-04,5.27,0,540204
40205,5416,1019,5035,1,48.67,0.0,2023-09-09,3.41,0,540205
40206,1732,1019,5562,2,124.73,0.0,2023-10-29,8.73,0,540206
40207,860,1019,933,1,110.47,0.0,2023-10-02,7.73,0,540207
40208,5681,1019,5468,3,52.11,0.0,2023-09-18,3.65,0,540208
40209,1759,1019,3799,2,134.27,4.53,2023-10-13,9.4,0,540209
40210,411,1019,4852,1,93.09,0.0,2023-11-03,6.52,0,540210
40211,5441,1019,3509,2,50.59,3.0,2023-11-10,3.54,0,540211
40212,6343,1019,4908,1,43.33,8.44,2023-09-27,3.03,0,540212
40213,580,1019,4311,2,115.28,0.6,2023-09-30,8.07,0,540213
40214,6089,1019,3065,2,49.6,0.0,2023-09-24,3.47,0,540214
40215,2267,1019,610,1,105.43,12.57,2023-12-04,7.38,1,540215
40216,2209,1019,1945,3,138.25,0.0,2023-12-04,9.68,1,540216
40217,6109,1019,545,3,51.27,0.0,2023-11-27,3.59,0,540217
40218,4825,1019,5660,2,40.88,0.0,2023-09-20,2.86,0,540218
40219,1080,1019,3717,1,116.89,0.95,2023-10-22,8.18,0,540219
40220,5034,1019,1320,1,49.32,0.0,2023-09-17,3.45,1,540220
40221,5107,1019,267,2,41.32,0.0,2023-11-24,2.89,0,540221
40222,3594,1019,4258,2,77.73,0.81,2023-11-10,5.44,0,540222
40223,4971,1019,895,3,39.44,9.22,2023-10-28,2.76,0,540223
40224,2392,1019,5340,4,126.73,5.13,2023-11-01,8.87,1,540224
40225,856,1019,106,4,105.24,0.0,2023-12-06,7.37,0,540225
40226,756,1019,1005,2,118.75,2.53,2023-10-07,8.31,1,540226
40227,6337,1019,1141,2,38.7,0.0,2023-09-20,2.71,0,540227
40228,5102,1019,4847,2,43.11,3.49,2023-09-12,3.02,0,540228
40229,1315,1019,2565,1,92.62,0.0,2023-10-01,6.48,0,540229
40230,2550,1019,4813,1,134.28,0.0,2023-09-11,9.4,0,540230
40231,2956,1019,3042,1,100.88,4.39,2023-11-18,7.06,1,540231
40232,1700,1019,1751,2,115.71,0.0,2023-11-23,8.1,0,540232
40233,2251,1019,3633,3,108.63,10.75,2023-11-26,7.6,0,540233
40234,4714,1019,3353,3,56.22,1.83,2023-11-10,3.94,0,540234
40235,3004,1019,88,4,60.72,4.26,2023-11-19,4.25,0,540235
40236,486,1019,3889,1,117.98,0.0,2023-11-17,8.26,0,540236
40237,3174,1019,2985,1,47.51,0.63,2023-11-13,3.33,0,540237
40238,2333,1019,4529,1,142.33,0.12,2023-10-09,9.96,0,540238
40239,4061,1019,812,1,86.1,3.04,2023-12-06,6.03,0,540239
40240,1005,1019,1936,1,143.0,0.0,2023-09-13,10.01,1,540240
40241,1739,1019,699,1,92.6,0.0,2023-09-22,6.48,0,540241
40242,3359,1019,857,2,95.56,3.33,2023-11-11,6.69,0,540242
40243,3872,1019,5195,1,93.79,0.0,2023-11-15,6.57,0,540243
40244,5553,1019,5010,1,57.43,0.0,2023-12-03,4.02,1,540244
40245,1094,1019,2577,2,124.36,0.0,2023-11-08,8.7,1,540245
40246,2189,1019,399,2,104.69,1.64,2023-11-04,7.33,0,540246
40247,635,1019,165,2,109.75,0.0,2023-09-15,7.68,0,540247
40248,3914,1019,2372,2,81.74,0.11,2023-09-10,5.72,1,540248
40249,2343,1019,1525,4,80.24,0.0,2023-10-12,5.62,0,540249
40250,2326,1019,3393,1,99.25,2.41,2023-09-11,6.95,0,540250
40251,4831,1019,3094,1,37.8,0.0,2023-09-19,2.65,0,540251
40252,5439,1019,2195,2,35.79,2.31,2023-09-20,2.51,0,540252
40253,5009,1019,1039,4,35.92,0.0,2023-10-19,2.51,0,540253
40254,2224,1019,4300,1,107.65,0.77,2023-11-14,7.54,1,540254
40255,1452,1019,124,4,134.88,0.45,2023-12-03,9.44,1,540255
40256,1958,1019,4058,1,105.0,0.0,2023-10-21,7.35,0,540256
40257,2761,1019,1949,4,104.74,5.38,2023-10-11,7.33,0,540257
40258,5798,1019,1881,3,54.45,0.0,2023-10-01,3.81,0,540258
40259,3347,1019,1043,2,66.24,0.0,2023-11-09,4.64,1,540259
40260,3611,1019,3995,3,80.09,0.0,2023-11-21,5.61,0,540260
40261,415,1019,5079,3,95.05,0.0,2023-10-06,6.65,0,540261
40262,4922,1019,2077,1,49.92,0.0,2023-09-08,3.49,0,540262
40263,288,1019,4760,4,110.55,0.0,2023-09-27,7.74,0,540263
40264,6319,1019,2678,4,47.62,0.0,2023-10-13,3.33,0,540264
40265,3707,1019,2032,2,78.93,11.05,2023-09-13,5.53,1,540265
40266,3582,1019,4354,3,79.49,0.0,2023-10-09,5.56,0,540266
40267,5580,1019,3279,3,34.19,0.0,2023-11-16,2.39,0,540267
40268,3810,1019,4165,3,88.43,0.0,2023-09-30,6.19,0,540268
40269,4722,1019,449,4,55.99,0.0,2023-11-16,3.92,0,540269
40270,4451,1019,1434,1,86.91,2.89,2023-09-15,6.08,0,540270
40271,3785,1019,4988,1,83.52,0.0,2023-10-24,5.85,0,540271
40272,3713,1019,2034,2,60.59,4.39,2023-10-02,4.24,1,540272
40273,5527,1019,5764,1,35.58,0.0,2023-10-13,2.49,1,540273
40274,520,1019,5754,1,106.98,2.75,2023-10-23,7.49,1,540274
40275,2984,1019,3283,4,96.75,5.36,2023-10-04,6.77,0,540275
40276,408,1019,5796,1,118.55,0.0,2023-09-09,8.3,0,540276
40277,1548,1019,1746,2,114.28,0.0,2023-10-01,8.0,0,540277
40278,2218,1019,36,2,114.23,0.0,2023-10-25,8.0,0,540278
40279,5989,1019,396,4,45.17,3.33,2023-09-12,3.16,0,540279
40280,5146,1019,5538,3,49.71,0.0,2023-10-14,3.48,0,540280
40281,2258,1019,4522,2,97.64,1.27,2023-12-01,6.84,0,540281
40282,1565,1019,2353,1,97.65,1.57,2023-12-04,6.84,0,540282
40283,1940,1019,2582,2,123.85,1.48,2023-09-30,8.67,0,540283
40284,1213,1019,4625,4,109.46,0.0,2023-11-23,7.66,0,540284
40285,3635,1019,1058,2,80.52,0.0,2023-11-05,5.64,0,540285
40286,3290,1019,5950,1,107.79,4.27,2023-10-03,7.55,0,540286
40287,5587,1019,2119,2,60.65,0.0,2023-11-21,4.25,1,540287
40288,4015,1019,4270,1,89.8,5.23,2023-09-29,6.29,0,540288
40289,866,1019,354,1,112.55,2.95,2023-10-16,7.88,0,540289
40290,2788,1019,1111,1,78.45,0.0,2023-09-16,5.49,0,540290
40291,194,1019,1689,2,136.17,0.24,2023-10-19,9.53,1,540291
40292,1284,1019,2060,3,98.32,5.03,2023-11-23,6.88,0,540292
40293,2813,1019,1718,1,93.69,2.24,2023-11-02,6.56,1,540293
40294,2797,1019,1846,2,101.81,8.58,2023-10-28,7.13,0,540294
40295,990,1019,5087,1,100.35,0.0,2023-11-06,7.02,0,540295
40296,2290,1019,5168,1,99.82,4.02,2023-09-27,6.99,1,540296
40297,5144,1019,1776,1,36.31,0.61,2023-10-03,2.54,0,540297
40298,2194,1019,3703,3,126.48,2.86,2023-10-08,8.85,0,540298
40299,1456,1019,1495,1,105.15,0.0,2023-09-14,7.36,0,540299
40300,3787,1019,5697,2,78.84,0.0,2023-11-12,5.52,0,540300
40301,6077,1019,1535,3,47.92,0.87,2023-10-24,3.35,1,540301
40302,4231,1019,48,1,88.41,9.17,2023-11-05,6.19,0,540302
40303,5646,1019,4210,2,43.0,0.0,2023-10-14,3.01,0,540303
40304,4557,1019,1812,2,42.05,0.0,2023-11-19,2.94,0,540304
40305,5571,1019,5862,2,52.39,0.0,2023-11-28,3.67,0,540305
40306,5282,1019,933,2,50.84,0.06,2023-10-11,3.56,0,540306
40307,164,1019,654,1,120.39,10.19,2023-11-14,8.43,0,540307
40308,4840,1019,4306,3,51.18,0.47,2023-10-12,3.58,1,540308
40309,3886,1019,290,1,82.17,0.0,2023-10-31,5.75,0,540309
40310,2152,1019,202,3,105.73,0.0,2023-10-21,7.4,0,540310
40311,160,1019,4710,1,144.37,5.07,2023-10-06,10.11,0,540311
40312,2475,1019,2208,1,114.55,0.72,2023-12-05,8.02,1,540312
40313,2795,1019,4801,1,88.81,9.27,2023-12-04,6.22,0,540313
40314,2118,1019,4655,1,115.65,0.0,2023-12-01,8.1,0,540314
40315,4525,1019,5586,1,44.16,12.43,2023-09-16,3.09,0,540315
40316,630,1019,3415,1,122.77,0.86,2023-10-21,8.59,1,540316
40317,5086,1019,1565,2,42.35,0.0,2023-10-18,2.96,0,540317
40318,5537,1019,2131,1,49.73,0.0,2023-11-22,3.48,1,540318
40319,5513,1019,4000,4,40.74,0.0,2023-10-04,2.85,1,540319
40320,5558,1019,856,2,50.2,0.0,2023-11-12,3.51,0,540320
40321,3417,1019,285,1,77.51,0.46,2023-11-08,5.43,0,540321
40322,4379,1019,2918,1,93.67,4.74,2023-10-04,6.56,0,540322
40323,5415,1019,1456,3,43.58,4.75,2023-10-14,3.05,0,540323
40324,1712,1019,3781,1,107.4,1.92,2023-09-28,7.52,0,540324
40325,1419,1019,4198,4,168.21,11.37,2023-09-25,11.77,1,540325
40326,2794,1019,5172,1,84.87,0.13,2023-09-18,5.94,0,540326
40327,2473,1019,2136,1,102.88,7.22,2023-10-03,7.2,0,540327
40328,4187,1019,5437,1,79.49,3.35,2023-11-05,5.56,0,540328
40329,2376,1019,4251,2,114.39,0.0,2023-10-16,8.01,0,540329
40330,4981,1019,1447,4,39.21,0.0,2023-10-26,2.74,0,540330
40331,5382,1019,2270,3,37.68,4.41,2023-10-19,2.64,0,540331
40332,4233,1019,5546,2,86.13,11.05,2023-11-30,6.03,0,540332
40333,5486,1019,3430,2,46.17,7.33,2023-09-14,3.23,0,540333
40334,331,1019,992,2,146.03,9.26,2023-10-20,10.22,0,540334
40335,206,1019,5241,4,149.02,0.0,2023-11-11,10.43,0,540335
40336,5456,1019,853,3,47.14,3.25,2023-09-11,3.3,0,540336
40337,2431,1019,1368,4,99.22,0.0,2023-09-16,6.95,0,540337
40338,3026,1019,4342,4,109.92,0.0,2023-09-19,7.69,0,540338
40339,2449,1019,1871,2,123.8,0.0,2023-10-14,8.67,0,540339
40340,6060,1019,5408,2,36.64,8.12,2023-11-15,2.56,0,540340
40341,2022,1019,3478,2,145.35,0.0,2023-11-10,10.17,0,540341
40342,2095,1019,5056,1,122.23,5.0,2023-10-02,8.56,0,540342
40343,519,1019,5186,2,130.01,0.0,2023-09-10,9.1,0,540343
40344,499,1019,3376,2,103.33,0.0,2023-12-01,7.23,0,540344
40345,4717,1019,5718,3,49.91,1.71,2023-11-24,3.49,0,540345
40346,3560,1020,2862,2,87.95,2.68,2023-10-31,6.16,0,540346
40347,6336,1020,5677,1,47.18,6.14,2023-11-24,3.3,0,540347
40348,744,1020,374,1,129.31,0.0,2023-12-01,9.05,1,540348
40349,2485,1020,93,2,107.9,13.21,2023-11-18,7.55,1,540349
40350,5964,1020,3498,1,41.8,0.0,2023-11-24,2.93,0,540350
40351,5476,1020,5256,3,52.86,14.89,2023-10-06,3.7,0,540351
40352,2265,1020,422,1,138.16,0.0,2023-10-17,9.67,0,540352
40353,3356,1020,3555,1,96.69,0.0,2023-10-31,6.77,0,540353
40354,3252,1020,2566,4,74.83,0.0,2023-10-28,5.24,0,540354
40355,2536,1020,3614,3,91.05,9.54,2023-09-25,6.37,1,540355
40356,1122,1020,1274,2,114.42,0.27,2023-10-06,8.01,0,540356
40357,5155,1020,2713,2,47.74,7.14,2023-09-29,3.34,1,540357
40358,4197,1020,3401,2,96.97,0.0,2023-11-14,6.79,0,540358
40359,2035,1020,5023,2,96.98,0.0,2023-10-03,6.79,0,540359
40360,5176,1020,1915,1,32.32,7.23,2023-10-22,2.26,0,540360
40361,511,1020,1727,3,126.82,0.0,2023-11-09,8.88,1,540361
40362,2229,1020,5293,2,129.87,0.0,2023-09-27,9.09,0,540362
40363,43,1020,5594,1,138.62,0.24,2023-10-12,9.7,0,540363
40364,1551,1020,1112,4,90.66,0.96,2023-09-15,6.35,0,540364
40365,1710,1020,3626,2,98.12,4.41,2023-09-13,6.87,0,540365
40366,6001,1020,4514,4,55.29,0.0,2023-10-29,3.87,0,540366
40367,910,1020,3238,2,99.67,4.74,2023-09-18,6.98,0,540367
40368,2178,1020,2922,1,117.01,11.99,2023-12-01,8.19,0,540368
